timestamp_ms,x,y,z,w,p,r
2025-06-19 15:11:25.660,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:11:25.793,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:11:25.926,158.17,29.10,97.88,180.00,-53.03,158.17
2025-06-19 15:11:26.058,158.37,29.02,98.01,180.00,-52.97,158.37
2025-06-19 15:11:26.192,158.66,28.89,98.21,180.00,-52.90,158.66
2025-06-19 15:11:26.323,159.52,28.56,98.77,180.00,-52.68,159.53
2025-06-19 15:11:26.455,160.10,28.35,99.12,180.00,-52.54,160.10
2025-06-19 15:11:26.588,160.72,28.13,99.48,180.00,-52.39,160.72
2025-06-19 15:11:26.720,161.99,27.70,100.18,180.00,-52.12,161.99
2025-06-19 15:11:26.853,162.63,27.50,100.51,180.00,-51.99,162.63
2025-06-19 15:11:26.985,163.27,27.30,100.83,180.00,-51.87,163.28
2025-06-19 15:11:27.119,164.58,26.94,101.42,180.00,-51.64,164.58
2025-06-19 15:11:27.250,165.24,26.77,101.70,180.00,-51.53,165.24
2025-06-19 15:11:27.383,165.91,26.60,101.97,180.00,-51.43,165.91
2025-06-19 15:11:27.525,167.25,26.30,102.46,180.00,-51.24,167.26
2025-06-19 15:11:27.649,167.93,26.16,102.69,180.00,-51.15,167.93
2025-06-19 15:11:27.781,168.61,26.03,102.91,180.00,-51.07,168.62
2025-06-19 15:11:27.920,169.99,25.78,103.30,180.00,-50.92,169.99
2025-06-19 15:11:28.046,170.68,25.67,103.47,180.00,-50.86,170.69
2025-06-19 15:11:28.178,171.38,25.57,103.64,180.00,-50.79,171.38
2025-06-19 15:11:28.319,172.78,25.39,103.93,180.00,-50.69,172.79
2025-06-19 15:11:28.443,173.49,25.31,104.05,180.00,-50.64,173.49
2025-06-19 15:11:28.577,174.20,25.24,104.16,180.00,-50.60,174.20
2025-06-19 15:11:28.718,175.62,25.13,104.35,180.00,-50.53,175.62
2025-06-19 15:11:28.840,176.34,25.08,104.42,180.00,-50.50,176.34
2025-06-19 15:11:28.989,177.05,25.04,104.48,180.00,-50.48,177.06
2025-06-19 15:11:29.117,177.77,25.01,104.52,180.00,-50.46,177.77
2025-06-19 15:11:29.238,179.21,24.98,104.58,180.00,-50.44,179.21
2025-06-19 15:11:29.370,179.93,24.97,104.59,180.00,-50.44,179.93
2025-06-19 15:11:29.524,180.65,24.97,104.59,180.00,-50.44,180.65
2025-06-19 15:11:29.638,182.10,25.00,104.54,180.00,-50.46,182.10
2025-06-19 15:11:29.768,182.82,25.03,104.49,180.00,-50.48,182.82
2025-06-19 15:11:29.901,183.54,25.07,104.43,180.00,-50.50,183.54
2025-06-19 15:11:30.033,184.98,25.17,104.27,180.00,-50.56,184.98
2025-06-19 15:11:30.174,185.70,25.23,104.17,180.00,-50.59,185.70
2025-06-19 15:11:30.314,186.42,25.30,104.06,180.00,-50.64,186.42
2025-06-19 15:11:30.430,187.74,25.45,103.82,180.00,-50.73,187.75
2025-06-19 15:11:30.563,188.26,25.52,103.71,180.00,-50.77,188.26
2025-06-19 15:11:30.700,188.67,25.58,103.63,180.00,-50.80,188.67
2025-06-19 15:11:30.828,189.17,25.65,103.51,180.00,-50.85,189.17
2025-06-19 15:11:30.960,189.26,25.66,103.49,180.00,-50.86,189.26
2025-06-19 15:11:31.100,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:11:31.225,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:11:31.358,189.32,25.67,103.48,180.00,-50.85,189.32
2025-06-19 15:11:31.502,189.47,25.68,103.45,180.00,-50.86,189.47
2025-06-19 15:11:31.622,190.09,25.76,103.34,180.00,-50.90,190.10
2025-06-19 15:11:31.755,190.56,25.82,103.25,180.00,-50.93,190.56
2025-06-19 15:11:31.887,191.14,25.91,103.13,180.00,-50.97,191.14
2025-06-19 15:11:32.029,192.51,26.12,102.80,180.00,-51.08,192.51
2025-06-19 15:11:32.153,193.21,26.24,102.62,180.00,-51.14,193.21
2025-06-19 15:11:32.285,193.91,26.37,102.42,180.00,-51.21,193.91
2025-06-19 15:11:32.431,195.29,26.66,101.98,180.00,-51.36,195.30
2025-06-19 15:11:32.550,195.93,26.80,101.76,180.00,-51.44,195.93
2025-06-19 15:11:32.684,196.47,26.92,101.57,180.00,-51.51,196.47
2025-06-19 15:11:32.828,197.23,27.11,101.28,180.00,-51.61,197.23
2025-06-19 15:11:32.948,197.45,27.16,101.20,180.00,-51.64,197.45
2025-06-19 15:11:33.081,197.57,27.19,101.15,180.00,-51.66,197.57
2025-06-19 15:11:33.217,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-19 15:11:33.346,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-19 15:11:33.478,197.61,27.23,101.14,180.00,-51.62,197.61
2025-06-19 15:11:33.628,197.61,27.51,101.29,180.00,-51.19,197.61
2025-06-19 15:11:33.751,197.60,27.77,101.43,180.00,-50.79,197.61
2025-06-19 15:11:33.876,197.60,28.11,101.61,180.00,-50.28,197.60
2025-06-19 15:11:34.020,197.60,29.05,102.05,180.00,-48.90,197.60
2025-06-19 15:11:34.141,197.60,29.60,102.29,180.00,-48.11,197.60
2025-06-19 15:11:34.273,197.60,30.16,102.51,180.00,-47.32,197.60
2025-06-19 15:11:34.428,197.60,30.74,102.73,180.00,-46.54,197.60
2025-06-19 15:11:34.538,197.60,31.91,103.11,180.00,-44.98,197.60
2025-06-19 15:11:34.670,197.60,32.51,103.29,180.00,-44.21,197.60
2025-06-19 15:11:34.819,197.60,33.11,103.45,180.00,-43.44,197.60
2025-06-19 15:11:34.936,197.60,34.35,103.73,180.00,-41.92,197.60
2025-06-19 15:11:35.068,197.60,34.98,103.85,180.00,-41.17,197.60
2025-06-19 15:11:35.201,197.60,35.62,103.96,180.00,-40.42,197.60
2025-06-19 15:11:35.333,197.60,36.92,104.13,180.00,-38.95,197.60
2025-06-19 15:11:35.469,197.60,37.58,104.21,180.00,-38.22,197.60
2025-06-19 15:11:35.600,197.60,38.24,104.26,180.00,-37.50,197.60
2025-06-19 15:11:35.739,197.60,39.60,104.33,180.00,-36.07,197.60
2025-06-19 15:11:35.863,197.60,40.28,104.35,180.00,-35.37,197.60
2025-06-19 15:11:36.008,197.60,40.97,104.36,180.00,-34.67,197.60
2025-06-19 15:11:36.127,197.60,42.38,104.33,180.00,-33.30,197.60
2025-06-19 15:11:36.259,197.60,43.08,104.30,180.00,-32.63,197.60
2025-06-19 15:11:36.395,197.60,43.80,104.25,180.00,-31.96,197.60
2025-06-19 15:11:36.534,197.60,45.24,104.11,180.00,-30.66,197.60
2025-06-19 15:11:36.660,197.60,45.97,104.02,180.00,-30.02,197.60
2025-06-19 15:11:36.790,197.60,46.66,103.92,180.00,-29.42,197.60
2025-06-19 15:11:36.932,197.60,47.74,103.75,180.00,-28.51,197.60
2025-06-19 15:11:37.055,197.60,48.12,103.69,180.00,-28.20,197.60
2025-06-19 15:11:37.187,197.60,48.38,103.64,180.00,-27.98,197.60
2025-06-19 15:11:37.320,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:37.455,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:11:37.585,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:11:37.725,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:11:37.850,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:37.983,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.121,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.248,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.381,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.524,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.654,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.786,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:38.922,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:39.052,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:39.184,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:39.322,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:39.449,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:39.581,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:11:39.721,197.60,48.56,103.61,180.00,-27.84,197.60
2025-06-19 15:11:39.846,197.60,48.41,103.63,180.00,-27.96,197.60
2025-06-19 15:11:39.979,197.60,48.14,103.68,180.00,-28.17,197.60
2025-06-19 15:11:40.118,197.60,47.29,103.83,180.00,-28.88,197.60
2025-06-19 15:11:40.244,197.60,46.69,103.92,180.00,-29.38,197.60
2025-06-19 15:11:40.376,197.60,46.01,104.02,180.00,-29.97,197.61
2025-06-19 15:11:40.517,197.61,44.55,104.20,180.00,-31.25,197.61
2025-06-19 15:11:40.641,197.61,43.83,104.26,180.00,-31.91,197.61
2025-06-19 15:11:40.773,197.61,43.11,104.31,180.00,-32.57,197.61
2025-06-19 15:11:40.908,197.61,42.40,104.35,180.00,-33.24,197.61
2025-06-19 15:11:41.038,197.61,41.00,104.40,180.00,-34.61,197.61
2025-06-19 15:11:41.170,197.61,40.31,104.40,180.00,-35.30,197.61
2025-06-19 15:11:41.318,197.61,39.61,104.40,180.00,-36.00,197.61
2025-06-19 15:11:41.438,197.62,38.26,104.33,180.00,-37.42,197.62
2025-06-19 15:11:41.568,197.62,37.59,104.28,180.00,-38.15,197.62
2025-06-19 15:11:41.718,197.62,36.93,104.21,180.00,-38.87,197.62
2025-06-19 15:11:41.847,197.62,35.62,104.04,180.00,-40.35,197.62
2025-06-19 15:11:41.965,197.62,34.98,103.93,180.00,-41.09,197.62
2025-06-19 15:11:42.097,197.62,34.34,103.81,180.00,-41.84,197.62
2025-06-19 15:11:42.230,197.62,33.11,103.54,180.00,-43.36,197.62
2025-06-19 15:11:42.366,197.62,32.49,103.39,180.00,-44.12,197.62
2025-06-19 15:11:42.496,197.62,31.89,103.22,180.00,-44.90,197.62
2025-06-19 15:11:42.629,197.62,30.71,102.84,180.00,-46.45,197.63
2025-06-19 15:11:42.762,197.63,30.13,102.63,180.00,-47.23,197.63
2025-06-19 15:11:42.894,197.63,29.57,102.41,180.00,-48.02,197.63
2025-06-19 15:11:43.027,197.63,28.48,101.94,180.00,-49.57,197.63
2025-06-19 15:11:43.159,197.63,28.05,101.73,180.00,-50.22,197.63
2025-06-19 15:11:43.291,197.63,27.69,101.55,180.00,-50.76,197.63
2025-06-19 15:11:43.426,197.63,27.22,101.31,180.00,-51.48,197.63
2025-06-19 15:11:43.557,197.63,27.10,101.25,180.00,-51.65,197.63
2025-06-19 15:11:43.690,197.63,27.06,101.22,180.00,-51.71,197.63
2025-06-19 15:11:43.823,197.63,27.06,101.22,180.00,-51.72,197.63
2025-06-19 15:11:43.954,197.62,27.06,101.22,180.00,-51.72,197.62
2025-06-19 15:11:44.094,197.51,27.03,101.26,180.00,-51.70,197.51
2025-06-19 15:11:44.225,196.99,26.91,101.45,180.00,-51.63,196.99
2025-06-19 15:11:44.352,196.57,26.82,101.60,180.00,-51.57,196.57
2025-06-19 15:11:44.484,196.05,26.71,101.78,180.00,-51.50,196.05
2025-06-19 15:11:44.638,194.74,26.46,102.19,180.00,-51.34,194.74
2025-06-19 15:11:44.749,194.04,26.34,102.39,180.00,-51.27,194.04
2025-06-19 15:11:44.882,193.34,26.23,102.58,180.00,-51.20,193.34
2025-06-19 15:11:45.017,191.93,26.02,102.91,180.00,-51.07,191.93
2025-06-19 15:11:45.147,191.23,25.93,103.06,180.00,-51.01,191.23
2025-06-19 15:11:45.290,190.52,25.84,103.20,180.00,-50.96,190.52
2025-06-19 15:11:45.411,189.09,25.70,103.43,180.00,-50.87,189.10
2025-06-19 15:11:45.544,188.38,25.64,103.52,180.00,-50.84,188.39
2025-06-19 15:11:45.676,187.67,25.59,103.61,180.00,-50.81,187.67
2025-06-19 15:11:45.824,186.24,25.51,103.73,180.00,-50.76,186.24
2025-06-19 15:11:45.941,185.52,25.48,103.77,180.00,-50.74,185.53
2025-06-19 15:11:46.074,184.81,25.46,103.80,180.00,-50.73,184.81
2025-06-19 15:11:46.217,183.38,25.45,103.83,180.00,-50.72,183.38
2025-06-19 15:11:46.339,182.66,25.45,103.83,180.00,-50.72,182.67
2025-06-19 15:11:46.470,181.95,25.45,103.81,180.00,-50.73,181.95
2025-06-19 15:11:46.620,181.24,25.48,103.77,180.00,-50.75,181.24
2025-06-19 15:11:46.748,179.82,25.55,103.66,180.00,-50.79,179.82
2025-06-19 15:11:46.868,179.11,25.60,103.58,180.00,-50.82,179.11
2025-06-19 15:11:47.001,178.40,25.66,103.49,180.00,-50.85,178.41
2025-06-19 15:11:47.133,177.00,25.79,103.28,180.00,-50.93,177.00
2025-06-19 15:11:47.266,176.30,25.87,103.15,180.00,-50.98,176.30
2025-06-19 15:11:47.407,175.60,25.96,103.01,180.00,-51.03,175.61
2025-06-19 15:11:47.530,174.22,26.15,102.69,180.00,-51.15,174.22
2025-06-19 15:11:47.663,173.53,26.26,102.51,180.00,-51.22,173.53
2025-06-19 15:11:47.801,172.85,26.38,102.32,180.00,-51.29,172.85
2025-06-19 15:11:47.928,171.49,26.64,101.90,180.00,-51.45,171.49
2025-06-19 15:11:48.069,170.82,26.78,101.67,180.00,-51.54,170.82
2025-06-19 15:11:48.192,170.15,26.93,101.43,180.00,-51.63,170.15
2025-06-19 15:11:48.327,168.83,27.25,100.91,180.00,-51.84,168.83
2025-06-19 15:11:48.483,168.17,27.43,100.63,180.00,-51.95,168.17
2025-06-19 15:11:48.589,167.52,27.60,100.34,180.00,-52.06,167.52
2025-06-19 15:11:48.722,166.23,27.98,99.71,180.00,-52.30,166.24
2025-06-19 15:11:48.856,165.60,28.18,99.38,180.00,-52.43,165.60
2025-06-19 15:11:48.987,164.97,28.39,99.04,180.00,-52.57,164.97
2025-06-19 15:11:49.123,163.72,28.83,98.32,180.00,-52.85,163.72
2025-06-19 15:11:49.253,163.10,29.06,97.94,180.00,-53.00,163.11
2025-06-19 15:11:49.384,162.50,29.30,97.54,180.00,-53.16,162.50
