timestamp_ms,x,y,z,w,p,r
2025-06-20 12:59:37.375,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 12:59:37.506,158.05,29.14,97.80,180.00,-53.06,158.05
2025-06-20 12:59:37.638,158.12,29.12,97.85,180.00,-53.04,158.12
2025-06-20 12:59:37.770,158.29,29.05,97.96,180.00,-52.99,158.29
2025-06-20 12:59:37.907,158.90,28.80,98.37,180.00,-52.83,158.90
2025-06-20 12:59:38.035,159.35,28.63,98.65,180.00,-52.72,159.35
2025-06-20 12:59:38.168,159.89,28.42,98.99,180.00,-52.59,159.89
2025-06-20 12:59:38.300,161.13,27.98,99.72,180.00,-52.30,161.13
2025-06-20 12:59:38.433,161.77,27.77,100.06,180.00,-52.17,161.76
2025-06-20 12:59:38.565,162.40,27.57,100.40,180.00,-52.04,162.40
2025-06-20 12:59:38.697,163.70,27.18,101.03,180.00,-51.79,163.70
2025-06-20 12:59:38.832,164.35,27.00,101.32,180.00,-51.68,164.35
2025-06-20 12:59:38.961,165.01,26.83,101.61,180.00,-51.57,165.01
2025-06-20 12:59:39.095,166.35,26.50,102.13,180.00,-51.37,166.35
2025-06-20 12:59:39.231,167.02,26.35,102.38,180.00,-51.27,167.02
2025-06-20 12:59:39.361,167.70,26.21,102.61,180.00,-51.18,167.70
2025-06-20 12:59:39.494,169.06,25.94,103.04,180.00,-51.02,169.06
2025-06-20 12:59:39.626,169.75,25.82,103.23,180.00,-50.95,169.75
2025-06-20 12:59:39.757,170.44,25.71,103.41,180.00,-50.88,170.44
2025-06-20 12:59:39.911,171.84,25.50,103.74,180.00,-50.76,171.84
2025-06-20 12:59:40.024,172.54,25.41,103.88,180.00,-50.70,172.54
2025-06-20 12:59:40.155,173.24,25.33,104.01,180.00,-50.66,173.24
2025-06-20 12:59:40.288,174.66,25.20,104.23,180.00,-50.57,174.66
2025-06-20 12:59:40.424,175.37,25.14,104.32,180.00,-50.54,175.37
2025-06-20 12:59:40.552,176.09,25.10,104.40,180.00,-50.51,176.09
2025-06-20 12:59:40.684,177.52,25.02,104.51,180.00,-50.46,177.52
2025-06-20 12:59:40.825,178.24,25.00,104.55,180.00,-50.45,178.24
2025-06-20 12:59:40.949,178.96,24.98,104.57,180.00,-50.44,178.96
2025-06-20 12:59:41.089,179.68,24.97,104.59,180.00,-50.44,179.68
2025-06-20 12:59:41.219,181.12,24.97,104.58,180.00,-50.44,181.12
2025-06-20 12:59:41.346,181.85,24.99,104.55,180.00,-50.46,181.84
2025-06-20 12:59:41.479,182.57,25.02,104.51,180.00,-50.47,182.57
2025-06-20 12:59:41.616,184.01,25.10,104.39,180.00,-50.52,184.01
