timestamp_ms,x,y,z,w,p,r
2025-06-19 15:29:52.572,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:29:52.705,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:29:52.837,158.08,29.14,97.82,180.00,-53.05,158.08
2025-06-19 15:29:52.969,158.43,28.99,98.05,180.00,-52.96,158.43
2025-06-19 15:29:53.107,158.74,28.86,98.26,180.00,-52.88,158.74
2025-06-19 15:29:53.235,159.14,28.70,98.52,180.00,-52.77,159.14
2025-06-19 15:29:53.367,160.23,28.30,99.20,180.00,-52.50,160.23
2025-06-19 15:29:53.500,160.86,28.08,99.56,180.00,-52.36,160.86
2025-06-19 15:29:53.631,161.49,27.86,99.92,180.00,-52.22,161.49
2025-06-19 15:29:53.765,162.77,27.45,100.58,180.00,-51.97,162.77
2025-06-19 15:29:53.904,163.42,27.26,100.89,180.00,-51.84,163.42
2025-06-19 15:29:54.030,164.07,27.08,101.20,180.00,-51.73,164.07
2025-06-19 15:29:54.163,165.39,26.73,101.76,180.00,-51.51,165.39
2025-06-19 15:29:54.295,166.06,26.57,102.03,180.00,-51.41,166.06
2025-06-19 15:29:54.427,166.73,26.41,102.27,180.00,-51.31,166.73
2025-06-19 15:29:54.559,168.08,26.13,102.74,180.00,-51.14,168.08
2025-06-19 15:29:54.693,168.77,26.00,102.95,180.00,-51.05,168.77
2025-06-19 15:29:54.838,169.45,25.87,103.15,180.00,-50.98,169.45
2025-06-19 15:29:54.957,170.84,25.65,103.51,180.00,-50.84,170.84
2025-06-19 15:29:55.108,171.54,25.55,103.67,180.00,-50.78,171.54
2025-06-19 15:29:55.222,172.24,25.45,103.82,180.00,-50.73,172.24
2025-06-19 15:29:55.354,173.65,25.29,104.08,180.00,-50.63,173.65
2025-06-19 15:29:55.486,174.36,25.22,104.18,180.00,-50.59,174.36
2025-06-19 15:29:55.619,175.07,25.17,104.28,180.00,-50.55,175.07
2025-06-19 15:29:55.751,176.50,25.07,104.43,180.00,-50.50,176.50
2025-06-19 15:29:55.884,177.21,25.03,104.49,180.00,-50.47,177.21
2025-06-19 15:29:56.015,177.93,25.01,104.53,180.00,-50.45,177.93
2025-06-19 15:29:56.148,179.37,24.98,104.58,180.00,-50.44,179.37
2025-06-19 15:29:56.282,180.09,24.97,104.59,180.00,-50.44,180.09
2025-06-19 15:29:56.416,180.81,24.97,104.59,180.00,-50.44,180.81
2025-06-19 15:29:56.546,182.25,25.00,104.53,180.00,-50.47,182.26
2025-06-19 15:29:56.678,182.98,25.04,104.48,180.00,-50.48,182.98
2025-06-19 15:29:56.812,183.70,25.08,104.42,180.00,-50.51,183.70
2025-06-19 15:29:56.949,185.14,25.19,104.25,180.00,-50.57,185.14
2025-06-19 15:29:57.075,185.86,25.25,104.15,180.00,-50.60,185.86
2025-06-19 15:29:57.208,186.58,25.32,104.03,180.00,-50.65,186.58
2025-06-19 15:29:57.341,187.87,25.47,103.80,180.00,-50.73,187.87
2025-06-19 15:29:57.473,188.36,25.53,103.69,180.00,-50.77,188.36
2025-06-19 15:29:57.606,188.75,25.59,103.61,180.00,-50.81,188.75
2025-06-19 15:29:57.739,189.03,25.63,103.54,180.00,-50.83,189.03
2025-06-19 15:29:57.876,189.26,25.66,103.49,180.00,-50.86,189.26
2025-06-19 15:29:58.008,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:29:58.136,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:29:58.269,189.34,25.67,103.47,180.00,-50.85,189.34
2025-06-19 15:29:58.409,189.51,25.69,103.44,180.00,-50.86,189.52
2025-06-19 15:29:58.538,189.80,25.72,103.40,180.00,-50.88,189.80
2025-06-19 15:29:58.665,190.67,25.84,103.22,180.00,-50.94,190.68
2025-06-19 15:29:58.804,191.27,25.92,103.10,180.00,-50.98,191.27
2025-06-19 15:29:58.930,191.95,26.03,102.94,180.00,-51.03,191.96
2025-06-19 15:29:59.069,193.36,26.27,102.58,180.00,-51.15,193.36
2025-06-19 15:29:59.197,194.06,26.40,102.37,180.00,-51.22,194.06
2025-06-19 15:29:59.327,194.75,26.54,102.16,180.00,-51.30,194.75
2025-06-19 15:29:59.459,196.05,26.83,101.72,180.00,-51.45,196.05
2025-06-19 15:29:59.593,196.57,26.95,101.54,180.00,-51.52,196.57
2025-06-19 15:29:59.730,196.98,27.04,101.38,180.00,-51.57,196.98
2025-06-19 15:29:59.857,197.49,27.17,101.18,180.00,-51.65,197.49
2025-06-19 15:29:59.990,197.59,27.20,101.14,180.00,-51.67,197.58
2025-06-19 15:30:00.128,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-19 15:30:00.255,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-19 15:30:00.388,197.61,27.25,101.15,180.00,-51.60,197.61
2025-06-19 15:30:00.522,197.61,27.36,101.21,180.00,-51.42,197.61
2025-06-19 15:30:00.656,197.60,27.84,101.47,180.00,-50.69,197.60
2025-06-19 15:30:00.784,197.60,28.20,101.65,180.00,-50.15,197.60
2025-06-19 15:30:00.917,197.60,28.64,101.87,180.00,-49.49,197.60
2025-06-19 15:30:01.049,197.60,29.72,102.34,180.00,-47.94,197.60
2025-06-19 15:30:01.182,197.60,30.29,102.56,180.00,-47.15,197.60
2025-06-19 15:30:01.321,197.60,30.86,102.77,180.00,-46.37,197.60
2025-06-19 15:30:01.446,197.60,32.04,103.15,180.00,-44.81,197.60
2025-06-19 15:30:01.579,197.60,32.64,103.32,180.00,-44.04,197.60
2025-06-19 15:30:01.711,197.60,33.25,103.48,180.00,-43.27,197.60
2025-06-19 15:30:01.844,197.60,34.49,103.75,180.00,-41.76,197.60
2025-06-19 15:30:01.976,197.60,35.12,103.87,180.00,-41.01,197.60
2025-06-19 15:30:02.112,197.60,35.76,103.98,180.00,-40.26,197.60
2025-06-19 15:30:02.242,197.60,37.06,104.15,180.00,-38.79,197.60
2025-06-19 15:30:02.374,197.60,37.72,104.22,180.00,-38.06,197.60
2025-06-19 15:30:02.508,197.60,38.39,104.27,180.00,-37.34,197.60
2025-06-19 15:30:02.640,197.60,39.75,104.34,180.00,-35.91,197.60
2025-06-19 15:30:02.772,197.60,40.43,104.36,180.00,-35.21,197.60
2025-06-19 15:30:02.913,197.60,41.13,104.36,180.00,-34.52,197.60
2025-06-19 15:30:03.038,197.60,41.83,104.35,180.00,-33.83,197.60
2025-06-19 15:30:03.176,197.60,43.24,104.29,180.00,-32.48,197.60
2025-06-19 15:30:03.310,197.60,43.96,104.23,180.00,-31.82,197.60
2025-06-19 15:30:03.434,197.60,44.67,104.17,180.00,-31.16,197.60
2025-06-19 15:30:03.566,197.60,46.12,104.00,180.00,-29.88,197.60
2025-06-19 15:30:03.703,197.60,46.80,103.90,180.00,-29.30,197.60
2025-06-19 15:30:03.836,197.60,47.37,103.81,180.00,-28.82,197.60
2025-06-19 15:30:03.965,197.60,48.18,103.67,180.00,-28.14,197.60
2025-06-19 15:30:04.100,197.60,48.43,103.63,180.00,-27.94,197.60
2025-06-19 15:30:04.239,197.60,48.56,103.61,180.00,-27.84,197.60
2025-06-19 15:30:04.362,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:30:04.499,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:30:04.628,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:30:04.760,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:30:04.909,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:30:05.025,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:30:05.159,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:30:05.290,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:30:05.434,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:30:05.564,197.60,48.59,103.60,180.00,-27.81,197.60
