frame,timestamp
1,2025-06-20 13:34:01.641
2,2025-06-20 13:34:01.742
3,2025-06-20 13:34:01.853
4,2025-06-20 13:34:01.964
5,2025-06-20 13:34:02.075
6,2025-06-20 13:34:02.206
7,2025-06-20 13:34:02.315
8,2025-06-20 13:34:02.421
9,2025-06-20 13:34:02.520
10,2025-06-20 13:34:02.633
11,2025-06-20 13:34:02.742
12,2025-06-20 13:34:02.851
13,2025-06-20 13:34:02.993
14,2025-06-20 13:34:03.102
15,2025-06-20 13:34:03.203
16,2025-06-20 13:34:03.307
17,2025-06-20 13:34:03.435
18,2025-06-20 13:34:03.551
19,2025-06-20 13:34:03.669
20,2025-06-20 13:34:03.792
21,2025-06-20 13:34:03.891
22,2025-06-20 13:34:03.995
23,2025-06-20 13:34:04.104
24,2025-06-20 13:34:04.204
25,2025-06-20 13:34:04.390
26,2025-06-20 13:34:04.496
27,2025-06-20 13:34:04.600
28,2025-06-20 13:34:04.731
29,2025-06-20 13:34:04.840
30,2025-06-20 13:34:04.954
31,2025-06-20 13:34:05.065
32,2025-06-20 13:34:05.198
33,2025-06-20 13:34:05.306
34,2025-06-20 13:34:05.422
35,2025-06-20 13:34:05.542
36,2025-06-20 13:34:05.657
37,2025-06-20 13:34:05.802
38,2025-06-20 13:34:05.901
39,2025-06-20 13:34:06.023
40,2025-06-20 13:34:06.134
41,2025-06-20 13:34:06.250
42,2025-06-20 13:34:06.357
43,2025-06-20 13:34:06.490
44,2025-06-20 13:34:06.589
45,2025-06-20 13:34:06.695
46,2025-06-20 13:34:06.804
47,2025-06-20 13:34:06.902
48,2025-06-20 13:34:07.018
49,2025-06-20 13:34:07.116
50,2025-06-20 13:34:07.227
51,2025-06-20 13:34:07.332
52,2025-06-20 13:34:07.447
53,2025-06-20 13:34:07.550
54,2025-06-20 13:34:07.656
55,2025-06-20 13:34:07.801
56,2025-06-20 13:34:07.902
57,2025-06-20 13:34:08.001
58,2025-06-20 13:34:08.117
