frame,timestamp
1,2025-06-20 14:29:49.146
2,2025-06-20 14:29:49.238
3,2025-06-20 14:29:49.340
4,2025-06-20 14:29:49.451
5,2025-06-20 14:29:49.545
6,2025-06-20 14:29:49.662
7,2025-06-20 14:29:49.759
8,2025-06-20 14:29:49.839
9,2025-06-20 14:29:49.940
10,2025-06-20 14:29:50.039
11,2025-06-20 14:29:50.136
12,2025-06-20 14:29:50.239
13,2025-06-20 14:29:50.339
14,2025-06-20 14:29:50.458
15,2025-06-20 14:29:50.549
16,2025-06-20 14:29:50.644
17,2025-06-20 14:29:50.752
18,2025-06-20 14:29:50.861
19,2025-06-20 14:29:50.939
20,2025-06-20 14:29:51.042
21,2025-06-20 14:29:51.138
22,2025-06-20 14:29:51.238
23,2025-06-20 14:29:51.353
24,2025-06-20 14:29:51.439
25,2025-06-20 14:29:51.546
26,2025-06-20 14:29:51.650
27,2025-06-20 14:29:51.732
28,2025-06-20 14:29:51.838
29,2025-06-20 14:29:51.948
30,2025-06-20 14:29:52.036
31,2025-06-20 14:29:52.137
32,2025-06-20 14:29:52.239
33,2025-06-20 14:29:52.346
34,2025-06-20 14:29:52.454
35,2025-06-20 14:29:52.554
36,2025-06-20 14:29:52.636
37,2025-06-20 14:29:52.752
38,2025-06-20 14:29:52.839
39,2025-06-20 14:29:52.933
40,2025-06-20 14:29:53.040
41,2025-06-20 14:29:53.171
42,2025-06-20 14:29:53.239
43,2025-06-20 14:29:53.344
44,2025-06-20 14:29:53.436
45,2025-06-20 14:29:53.539
46,2025-06-20 14:29:53.645
47,2025-06-20 14:29:53.743
48,2025-06-20 14:29:53.848
49,2025-06-20 14:29:53.950
50,2025-06-20 14:29:54.037
51,2025-06-20 14:29:54.138
52,2025-06-20 14:29:54.238
53,2025-06-20 14:29:54.340
54,2025-06-20 14:29:54.441
55,2025-06-20 14:29:54.540
56,2025-06-20 14:29:54.644
57,2025-06-20 14:29:54.751
58,2025-06-20 14:29:54.857
59,2025-06-20 14:29:54.948
60,2025-06-20 14:29:55.040
61,2025-06-20 14:29:55.140
62,2025-06-20 14:29:55.234
63,2025-06-20 14:29:55.339
64,2025-06-20 14:29:55.449
65,2025-06-20 14:29:55.540
66,2025-06-20 14:29:55.653
67,2025-06-20 14:29:55.752
68,2025-06-20 14:29:55.848
69,2025-06-20 14:29:55.939
70,2025-06-20 14:29:56.042
71,2025-06-20 14:29:56.140
72,2025-06-20 14:29:56.239
73,2025-06-20 14:29:56.337
74,2025-06-20 14:29:56.449
75,2025-06-20 14:29:56.552
76,2025-06-20 14:29:56.651
77,2025-06-20 14:29:56.752
78,2025-06-20 14:29:56.841
79,2025-06-20 14:29:56.939
80,2025-06-20 14:29:57.046
81,2025-06-20 14:29:57.138
82,2025-06-20 14:29:57.238
83,2025-06-20 14:29:57.339
84,2025-06-20 14:29:57.451
85,2025-06-20 14:29:57.553
86,2025-06-20 14:29:57.640
87,2025-06-20 14:29:57.747
88,2025-06-20 14:29:57.849
89,2025-06-20 14:29:57.968
90,2025-06-20 14:29:58.046
91,2025-06-20 14:29:58.173
92,2025-06-20 14:29:58.244
93,2025-06-20 14:29:58.341
94,2025-06-20 14:29:58.438
95,2025-06-20 14:29:58.540
96,2025-06-20 14:29:58.639
97,2025-06-20 14:29:58.737
98,2025-06-20 14:29:58.840
99,2025-06-20 14:29:58.941
100,2025-06-20 14:29:59.047
101,2025-06-20 14:29:59.142
102,2025-06-20 14:29:59.251
103,2025-06-20 14:29:59.341
104,2025-06-20 14:29:59.446
105,2025-06-20 14:29:59.554
106,2025-06-20 14:29:59.639
107,2025-06-20 14:29:59.741
108,2025-06-20 14:29:59.841
109,2025-06-20 14:29:59.936
110,2025-06-20 14:30:00.050
111,2025-06-20 14:30:00.147
112,2025-06-20 14:30:00.253
113,2025-06-20 14:30:00.356
114,2025-06-20 14:30:00.456
115,2025-06-20 14:30:00.542
116,2025-06-20 14:30:00.645
117,2025-06-20 14:30:00.747
118,2025-06-20 14:30:00.837
119,2025-06-20 14:30:00.946
120,2025-06-20 14:30:01.035
121,2025-06-20 14:30:01.143
122,2025-06-20 14:30:01.238
123,2025-06-20 14:30:01.342
124,2025-06-20 14:30:01.454
125,2025-06-20 14:30:01.543
126,2025-06-20 14:30:01.645
127,2025-06-20 14:30:01.756
128,2025-06-20 14:30:01.857
129,2025-06-20 14:30:01.940
130,2025-06-20 14:30:02.039
131,2025-06-20 14:30:02.138
132,2025-06-20 14:30:02.235
133,2025-06-20 14:30:02.341
134,2025-06-20 14:30:02.438
135,2025-06-20 14:30:02.541
136,2025-06-20 14:30:02.642
137,2025-06-20 14:30:02.748
138,2025-06-20 14:30:02.859
139,2025-06-20 14:30:02.940
140,2025-06-20 14:30:03.040
141,2025-06-20 14:30:03.143
142,2025-06-20 14:30:03.240
143,2025-06-20 14:30:03.337
144,2025-06-20 14:30:03.439
145,2025-06-20 14:30:03.551
146,2025-06-20 14:30:03.645
147,2025-06-20 14:30:03.744
148,2025-06-20 14:30:03.851
149,2025-06-20 14:30:03.960
150,2025-06-20 14:30:04.038
151,2025-06-20 14:30:04.140
152,2025-06-20 14:30:04.240
153,2025-06-20 14:30:04.339
154,2025-06-20 14:30:04.437
155,2025-06-20 14:30:04.544
156,2025-06-20 14:30:04.640
157,2025-06-20 14:30:04.748
158,2025-06-20 14:30:04.841
159,2025-06-20 14:30:04.942
160,2025-06-20 14:30:05.044
161,2025-06-20 14:30:05.156
162,2025-06-20 14:30:05.238
163,2025-06-20 14:30:05.340
164,2025-06-20 14:30:05.439
165,2025-06-20 14:30:05.540
166,2025-06-20 14:30:05.642
167,2025-06-20 14:30:05.769
168,2025-06-20 14:30:05.844
169,2025-06-20 14:30:05.945
170,2025-06-20 14:30:06.044
171,2025-06-20 14:30:06.146
172,2025-06-20 14:30:06.242
173,2025-06-20 14:30:06.338
174,2025-06-20 14:30:06.441
175,2025-06-20 14:30:06.549
176,2025-06-20 14:30:06.650
177,2025-06-20 14:30:06.751
178,2025-06-20 14:30:06.846
179,2025-06-20 14:30:06.945
180,2025-06-20 14:30:07.058
181,2025-06-20 14:30:07.142
182,2025-06-20 14:30:07.265
183,2025-06-20 14:30:07.340
184,2025-06-20 14:30:07.439
185,2025-06-20 14:30:07.543
186,2025-06-20 14:30:07.642
187,2025-06-20 14:30:07.741
188,2025-06-20 14:30:07.850
189,2025-06-20 14:30:07.945
190,2025-06-20 14:30:08.050
191,2025-06-20 14:30:08.142
192,2025-06-20 14:30:08.242
193,2025-06-20 14:30:08.351
194,2025-06-20 14:30:08.440
195,2025-06-20 14:30:08.540
196,2025-06-20 14:30:08.641
197,2025-06-20 14:30:08.738
198,2025-06-20 14:30:08.842
199,2025-06-20 14:30:08.946
200,2025-06-20 14:30:09.052
201,2025-06-20 14:30:09.150
202,2025-06-20 14:30:09.256
203,2025-06-20 14:30:09.357
204,2025-06-20 14:30:09.449
205,2025-06-20 14:30:09.537
206,2025-06-20 14:30:09.641
207,2025-06-20 14:30:09.739
208,2025-06-20 14:30:09.838
209,2025-06-20 14:30:09.940
210,2025-06-20 14:30:10.048
211,2025-06-20 14:30:10.147
212,2025-06-20 14:30:10.251
213,2025-06-20 14:30:10.366
214,2025-06-20 14:30:10.456
215,2025-06-20 14:30:10.537
216,2025-06-20 14:30:10.641
217,2025-06-20 14:30:10.739
218,2025-06-20 14:30:10.839
219,2025-06-20 14:30:10.941
220,2025-06-20 14:30:11.055
221,2025-06-20 14:30:11.146
222,2025-06-20 14:30:11.242
223,2025-06-20 14:30:11.343
224,2025-06-20 14:30:11.445
225,2025-06-20 14:30:11.545
226,2025-06-20 14:30:11.651
227,2025-06-20 14:30:11.754
228,2025-06-20 14:30:11.837
229,2025-06-20 14:30:11.941
230,2025-06-20 14:30:12.043
231,2025-06-20 14:30:12.151
232,2025-06-20 14:30:12.242
233,2025-06-20 14:30:12.342
234,2025-06-20 14:30:12.447
235,2025-06-20 14:30:12.544
236,2025-06-20 14:30:12.642
237,2025-06-20 14:30:12.742
238,2025-06-20 14:30:12.841
239,2025-06-20 14:30:12.944
240,2025-06-20 14:30:13.052
241,2025-06-20 14:30:13.159
242,2025-06-20 14:30:13.243
243,2025-06-20 14:30:13.349
244,2025-06-20 14:30:13.441
245,2025-06-20 14:30:13.543
246,2025-06-20 14:30:13.640
247,2025-06-20 14:30:13.740
248,2025-06-20 14:30:13.842
249,2025-06-20 14:30:13.943
250,2025-06-20 14:30:14.042
251,2025-06-20 14:30:14.148
252,2025-06-20 14:30:14.251
253,2025-06-20 14:30:14.365
254,2025-06-20 14:30:14.460
255,2025-06-20 14:30:14.552
256,2025-06-20 14:30:14.649
257,2025-06-20 14:30:14.753
258,2025-06-20 14:30:14.870
259,2025-06-20 14:30:14.975
260,2025-06-20 14:30:15.138
261,2025-06-20 14:30:15.332
262,2025-06-20 14:30:15.406
263,2025-06-20 14:30:15.453
264,2025-06-20 14:30:15.525
265,2025-06-20 14:30:15.573
266,2025-06-20 14:30:15.661
267,2025-06-20 14:30:15.741
268,2025-06-20 14:30:15.844
269,2025-06-20 14:30:15.942
270,2025-06-20 14:30:16.041
271,2025-06-20 14:30:16.139
272,2025-06-20 14:30:16.244
273,2025-06-20 14:30:16.343
274,2025-06-20 14:30:16.446
275,2025-06-20 14:30:16.550
276,2025-06-20 14:30:16.641
277,2025-06-20 14:30:16.741
278,2025-06-20 14:30:16.842
279,2025-06-20 14:30:16.941
280,2025-06-20 14:30:17.052
281,2025-06-20 14:30:17.141
282,2025-06-20 14:30:17.238
283,2025-06-20 14:30:17.340
284,2025-06-20 14:30:17.441
285,2025-06-20 14:30:17.556
286,2025-06-20 14:30:17.642
287,2025-06-20 14:30:17.739
288,2025-06-20 14:30:17.840
289,2025-06-20 14:30:17.940
290,2025-06-20 14:30:18.041
291,2025-06-20 14:30:18.140
292,2025-06-20 14:30:18.257
293,2025-06-20 14:30:18.343
294,2025-06-20 14:30:18.437
295,2025-06-20 14:30:18.541
296,2025-06-20 14:30:18.641
297,2025-06-20 14:30:18.741
298,2025-06-20 14:30:18.840
299,2025-06-20 14:30:18.950
300,2025-06-20 14:30:19.043
301,2025-06-20 14:30:19.143
302,2025-06-20 14:30:19.243
303,2025-06-20 14:30:19.341
304,2025-06-20 14:30:19.438
305,2025-06-20 14:30:19.551
306,2025-06-20 14:30:19.647
307,2025-06-20 14:30:19.746
308,2025-06-20 14:30:19.843
309,2025-06-20 14:30:19.945
310,2025-06-20 14:30:20.052
311,2025-06-20 14:30:20.160
312,2025-06-20 14:30:20.256
313,2025-06-20 14:30:20.341
314,2025-06-20 14:30:20.442
315,2025-06-20 14:30:20.543
316,2025-06-20 14:30:20.644
317,2025-06-20 14:30:20.750
318,2025-06-20 14:30:20.854
319,2025-06-20 14:30:20.941
320,2025-06-20 14:30:21.052
321,2025-06-20 14:30:21.147
322,2025-06-20 14:30:21.266
323,2025-06-20 14:30:21.343
324,2025-06-20 14:30:21.443
325,2025-06-20 14:30:21.544
