timestamp_ms,x,y,z,w,p,r
2025-06-19 15:16:28.568,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:16:28.700,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:16:28.833,158.17,29.10,97.88,180.00,-53.02,158.18
2025-06-19 15:16:28.966,158.38,29.01,98.02,180.00,-52.97,158.38
2025-06-19 15:16:29.098,158.67,28.89,98.22,180.00,-52.89,158.67
2025-06-19 15:16:29.231,159.54,28.55,98.78,180.00,-52.67,159.54
2025-06-19 15:16:29.364,160.12,28.34,99.13,180.00,-52.53,160.12
2025-06-19 15:16:29.496,160.74,28.12,99.49,180.00,-52.39,160.74
2025-06-19 15:16:29.628,162.01,27.69,100.19,180.00,-52.12,162.01
2025-06-19 15:16:29.761,162.65,27.49,100.52,180.00,-51.99,162.65
2025-06-19 15:16:29.894,163.29,27.30,100.84,180.00,-51.87,163.30
2025-06-19 15:16:30.031,164.60,26.93,101.43,180.00,-51.63,164.60
2025-06-19 15:16:30.159,165.26,26.76,101.71,180.00,-51.53,165.27
2025-06-19 15:16:30.298,165.93,26.60,101.98,180.00,-51.43,165.93
2025-06-19 15:16:30.423,167.28,26.30,102.47,180.00,-51.24,167.28
2025-06-19 15:16:30.556,167.95,26.15,102.70,180.00,-51.15,167.96
2025-06-19 15:16:30.689,168.63,26.02,102.91,180.00,-51.07,168.64
2025-06-19 15:16:30.821,170.01,25.78,103.30,180.00,-50.92,170.01
2025-06-19 15:16:30.953,170.71,25.67,103.48,180.00,-50.85,170.71
2025-06-19 15:16:31.087,171.40,25.56,103.64,180.00,-50.79,171.40
2025-06-19 15:16:31.218,172.81,25.38,103.93,180.00,-50.69,172.81
2025-06-19 15:16:31.351,173.51,25.31,104.05,180.00,-50.64,173.51
2025-06-19 15:16:31.483,174.22,25.24,104.16,180.00,-50.60,174.22
2025-06-19 15:16:31.615,175.64,25.12,104.35,180.00,-50.53,175.65
2025-06-19 15:16:31.752,176.36,25.08,104.42,180.00,-50.50,176.36
