timestamp_ms,x,y,z,w,p,r
2025-06-20 13:54:41.487,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:54:41.619,158.04,29.14,97.80,180.00,-53.06,158.05
2025-06-20 13:54:41.752,158.11,29.13,97.84,180.00,-53.04,158.11
2025-06-20 13:54:41.884,158.27,29.06,97.94,180.00,-53.00,158.27
2025-06-20 13:54:42.017,158.86,28.82,98.34,180.00,-52.85,158.86
2025-06-20 13:54:42.149,159.29,28.65,98.62,180.00,-52.73,159.29
2025-06-20 13:54:42.288,159.82,28.44,98.95,180.00,-52.60,159.82
2025-06-20 13:54:42.414,161.06,28.01,99.68,180.00,-52.32,161.06
2025-06-20 13:54:42.546,161.70,27.80,100.03,180.00,-52.18,161.69
2025-06-20 13:54:42.679,162.33,27.59,100.36,180.00,-52.05,162.33
2025-06-20 13:54:42.811,163.63,27.20,100.99,180.00,-51.81,163.62
2025-06-20 13:54:42.944,164.28,27.02,101.29,180.00,-51.69,164.28
2025-06-20 13:54:43.076,164.94,26.85,101.58,180.00,-51.58,164.94
2025-06-20 13:54:43.209,166.27,26.52,102.11,180.00,-51.38,166.27
2025-06-20 13:54:43.342,166.94,26.37,102.35,180.00,-51.28,166.94
2025-06-20 13:54:43.474,167.62,26.22,102.59,180.00,-51.19,167.62
2025-06-20 13:54:43.606,168.99,25.96,103.02,180.00,-51.03,168.98
2025-06-20 13:54:43.740,169.67,25.83,103.21,180.00,-50.96,169.67
2025-06-20 13:54:43.871,170.37,25.72,103.40,180.00,-50.89,170.36
2025-06-20 13:54:44.004,171.76,25.51,103.72,180.00,-50.76,171.76
2025-06-20 13:54:44.136,172.46,25.43,103.86,180.00,-50.71,172.46
2025-06-20 13:54:44.271,173.17,25.34,103.99,180.00,-50.66,173.16
2025-06-20 13:54:44.409,174.59,25.20,104.22,180.00,-50.58,174.58
2025-06-20 13:54:44.533,175.30,25.15,104.31,180.00,-50.54,175.29
2025-06-20 13:54:44.667,176.01,25.10,104.39,180.00,-50.51,176.01
2025-06-20 13:54:44.798,177.44,25.02,104.51,180.00,-50.47,177.44
2025-06-20 13:54:44.931,178.16,25.00,104.54,180.00,-50.45,178.16
2025-06-20 13:54:45.064,178.88,24.98,104.57,180.00,-50.44,178.88
2025-06-20 13:54:45.210,180.32,24.97,104.59,180.00,-50.44,180.32
2025-06-20 13:54:45.328,181.05,24.97,104.58,180.00,-50.44,181.04
2025-06-20 13:54:45.461,181.77,24.99,104.56,180.00,-50.45,181.76
2025-06-20 13:54:45.594,183.21,25.05,104.46,180.00,-50.49,183.21
2025-06-20 13:54:45.726,183.93,25.10,104.39,180.00,-50.52,183.93
2025-06-20 13:54:45.864,184.65,25.15,104.31,180.00,-50.54,184.65
2025-06-20 13:54:45.991,186.09,25.27,104.11,180.00,-50.62,186.09
2025-06-20 13:54:46.123,186.80,25.34,104.00,180.00,-50.66,186.80
2025-06-20 13:54:46.255,187.47,25.42,103.87,180.00,-50.71,187.47
2025-06-20 13:54:46.394,188.50,25.55,103.66,180.00,-50.78,188.50
2025-06-20 13:54:46.527,188.85,25.60,103.59,180.00,-50.81,188.85
2025-06-20 13:54:46.653,189.09,25.63,103.53,180.00,-50.84,189.09
2025-06-20 13:54:46.796,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:54:46.918,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:54:47.054,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:54:47.184,189.28,25.66,103.48,180.00,-50.85,189.29
2025-06-20 13:54:47.315,189.60,25.70,103.43,180.00,-50.87,189.60
2025-06-20 13:54:47.447,189.91,25.74,103.37,180.00,-50.89,189.91
2025-06-20 13:54:47.601,190.33,25.79,103.29,180.00,-50.92,190.33
2025-06-20 13:54:47.713,191.49,25.96,103.05,180.00,-51.00,191.49
2025-06-20 13:54:47.844,192.19,26.07,102.88,180.00,-51.05,192.19
2025-06-20 13:54:47.978,192.89,26.19,102.70,180.00,-51.11,192.89
2025-06-20 13:54:48.109,194.29,26.45,102.31,180.00,-51.25,194.29
2025-06-20 13:54:48.242,194.98,26.59,102.09,180.00,-51.32,194.98
2025-06-20 13:54:48.375,195.65,26.73,101.86,180.00,-51.40,195.65
2025-06-20 13:54:48.507,196.71,26.98,101.48,180.00,-51.54,196.71
2025-06-20 13:54:48.650,197.09,27.07,101.34,180.00,-51.59,197.09
2025-06-20 13:54:48.774,197.36,27.14,101.23,180.00,-51.63,197.36
2025-06-20 13:54:48.906,197.60,27.20,101.14,180.00,-51.67,197.60
2025-06-20 13:54:49.045,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-20 13:54:49.169,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-20 13:54:49.303,197.61,27.28,101.16,180.00,-51.55,197.61
2025-06-20 13:54:49.435,197.61,27.42,101.24,180.00,-51.33,197.61
2025-06-20 13:54:49.566,197.61,27.65,101.37,180.00,-50.98,197.61
2025-06-20 13:54:49.701,197.60,28.34,101.72,180.00,-49.93,197.60
2025-06-20 13:54:49.831,197.60,28.81,101.94,180.00,-49.24,197.60
2025-06-20 13:54:49.964,197.60,29.36,102.18,180.00,-48.45,197.60
2025-06-20 13:54:50.096,197.60,30.49,102.63,180.00,-46.88,197.60
2025-06-20 13:54:50.229,197.60,31.07,102.84,180.00,-46.10,197.60
2025-06-20 13:54:50.361,197.60,31.65,103.03,180.00,-45.32,197.60
