timestamp_ms,x,y,z,w,p,r
2025-06-20 13:21:04.104,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:21:04.238,158.05,29.14,97.80,180.00,-53.06,158.05
2025-06-20 13:21:04.370,158.13,29.12,97.85,180.00,-53.04,158.13
2025-06-20 13:21:04.502,158.31,29.05,97.97,180.00,-52.99,158.31
2025-06-20 13:21:04.634,158.93,28.78,98.39,180.00,-52.83,158.93
2025-06-20 13:21:04.767,159.38,28.61,98.68,180.00,-52.71,159.39
2025-06-20 13:21:04.901,159.93,28.40,99.02,180.00,-52.58,159.94
2025-06-20 13:21:05.033,161.18,27.97,99.74,180.00,-52.29,161.18
2025-06-20 13:21:05.165,161.81,27.76,100.09,180.00,-52.16,161.82
2025-06-20 13:21:05.297,162.45,27.55,100.42,180.00,-52.03,162.46
2025-06-20 13:21:05.429,163.75,27.16,101.05,180.00,-51.78,163.75
2025-06-20 13:21:05.562,164.40,26.98,101.35,180.00,-51.67,164.41
2025-06-20 13:21:05.696,165.06,26.81,101.63,180.00,-51.56,165.07
2025-06-20 13:21:05.827,166.40,26.49,102.15,180.00,-51.36,166.40
2025-06-20 13:21:05.959,167.07,26.34,102.40,180.00,-51.26,167.07
2025-06-20 13:21:06.097,167.75,26.19,102.63,180.00,-51.18,167.75
2025-06-20 13:21:06.225,169.12,25.93,103.06,180.00,-51.02,169.12
2025-06-20 13:21:06.357,169.80,25.81,103.25,180.00,-50.94,169.81
2025-06-20 13:21:06.489,170.50,25.70,103.43,180.00,-50.87,170.50
2025-06-20 13:21:06.622,171.19,25.59,103.60,180.00,-50.81,171.20
2025-06-20 13:21:06.761,172.59,25.41,103.89,180.00,-50.70,172.60
2025-06-20 13:21:06.886,173.30,25.33,104.02,180.00,-50.65,173.30
2025-06-20 13:21:07.019,174.01,25.26,104.13,180.00,-50.61,174.01
2025-06-20 13:21:07.152,175.43,25.14,104.32,180.00,-50.54,175.43
2025-06-20 13:21:07.292,176.14,25.09,104.40,180.00,-50.51,176.14
