timestamp_ms,x,y,z,w,p,r
2025-06-19 14:52:33.781,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 14:52:33.914,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 14:52:34.049,158.10,29.13,97.83,180.00,-53.04,158.10
2025-06-19 14:52:34.179,158.49,28.96,98.10,180.00,-52.94,158.49
2025-06-19 14:52:34.311,158.82,28.83,98.32,180.00,-52.85,158.82
2025-06-19 14:52:34.444,159.25,28.66,98.59,180.00,-52.74,159.25
2025-06-19 14:52:34.576,160.38,28.25,99.28,180.00,-52.47,160.38
2025-06-19 14:52:34.709,161.00,28.03,99.65,180.00,-52.33,161.00
2025-06-19 14:52:34.842,161.64,27.81,99.99,180.00,-52.19,161.64
2025-06-19 14:52:34.973,162.92,27.41,100.65,180.00,-51.94,162.92
2025-06-19 14:52:35.111,163.57,27.22,100.96,180.00,-51.82,163.57
2025-06-19 14:52:35.239,164.22,27.04,101.26,180.00,-51.70,164.22
2025-06-19 14:52:35.370,164.88,26.86,101.55,180.00,-51.59,164.88
2025-06-19 14:52:35.504,166.21,26.53,102.08,180.00,-51.39,166.21
2025-06-19 14:52:35.645,166.88,26.38,102.33,180.00,-51.29,166.88
2025-06-19 14:52:35.770,167.56,26.24,102.57,180.00,-51.20,167.56
2025-06-19 14:52:35.901,168.92,25.97,103.00,180.00,-51.04,168.93
2025-06-19 14:52:36.041,169.61,25.84,103.20,180.00,-50.96,169.61
2025-06-19 14:52:36.175,170.30,25.73,103.38,180.00,-50.89,170.30
2025-06-19 14:52:36.298,171.70,25.52,103.71,180.00,-50.77,171.70
2025-06-19 14:52:36.445,172.40,25.43,103.85,180.00,-50.72,172.40
2025-06-19 14:52:36.564,173.10,25.35,103.98,180.00,-50.67,173.10
2025-06-19 14:52:36.696,174.52,25.21,104.21,180.00,-50.58,174.52
2025-06-19 14:52:36.837,175.23,25.15,104.30,180.00,-50.55,175.23
2025-06-19 14:52:36.961,175.94,25.10,104.38,180.00,-50.52,175.94
2025-06-19 14:52:37.095,177.38,25.03,104.50,180.00,-50.47,177.38
2025-06-19 14:52:37.238,178.10,25.00,104.54,180.00,-50.45,178.10
2025-06-19 14:52:37.359,178.81,24.98,104.57,180.00,-50.44,178.81
2025-06-19 14:52:37.492,180.26,24.97,104.59,180.00,-50.44,180.26
2025-06-19 14:52:37.629,180.98,24.97,104.59,180.00,-50.44,180.98
2025-06-19 14:52:37.757,181.70,24.98,104.56,180.00,-50.45,181.70
2025-06-19 14:52:37.888,183.14,25.05,104.47,180.00,-50.49,183.14
2025-06-19 14:52:38.024,183.87,25.09,104.40,180.00,-50.51,183.86
2025-06-19 14:52:38.157,184.59,25.14,104.32,180.00,-50.54,184.59
2025-06-19 14:52:38.288,186.02,25.26,104.12,180.00,-50.61,186.02
2025-06-19 14:52:38.419,186.74,25.34,104.01,180.00,-50.66,186.74
2025-06-19 14:52:38.552,187.42,25.41,103.88,180.00,-50.70,187.42
2025-06-19 14:52:38.684,188.46,25.55,103.67,180.00,-50.78,188.46
2025-06-19 14:52:38.828,188.82,25.60,103.59,180.00,-50.81,188.82
2025-06-19 14:52:38.950,189.08,25.63,103.53,180.00,-50.84,189.07
2025-06-19 14:52:39.081,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:52:39.222,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:52:39.350,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:52:39.479,189.37,25.67,103.47,180.00,-50.86,189.37
2025-06-19 14:52:39.619,189.57,25.69,103.43,180.00,-50.87,189.57
2025-06-19 14:52:39.746,189.87,25.73,103.38,180.00,-50.90,189.87
2025-06-19 14:52:39.877,190.80,25.84,103.19,180.00,-50.96,190.80
2025-06-19 14:52:40.011,191.42,25.93,103.06,180.00,-51.02,191.42
2025-06-19 14:52:40.151,192.11,26.03,102.89,180.00,-51.08,192.11
2025-06-19 14:52:40.284,193.51,26.27,102.51,180.00,-51.22,193.51
2025-06-19 14:52:40.406,194.21,26.39,102.31,180.00,-51.30,194.21
2025-06-19 14:52:40.541,194.90,26.53,102.09,180.00,-51.38,194.90
2025-06-19 14:52:40.671,195.58,26.67,101.86,180.00,-51.47,195.58
2025-06-19 14:52:40.804,196.67,26.91,101.47,180.00,-51.62,196.67
2025-06-19 14:52:40.954,197.05,27.00,101.32,180.00,-51.68,197.05
2025-06-19 14:52:41.069,197.34,27.07,101.21,180.00,-51.72,197.33
2025-06-19 14:52:41.201,197.60,27.14,101.10,180.00,-51.77,197.59
2025-06-19 14:52:41.337,197.61,27.14,101.09,180.00,-51.77,197.61
2025-06-19 14:52:41.466,197.61,27.14,101.09,180.00,-51.77,197.61
2025-06-19 14:52:41.598,197.61,27.20,101.12,180.00,-51.67,197.61
