timestamp_ms,x,y,z,w,p,r
2025-06-20 13:25:42.736,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:25:42.868,158.04,29.14,97.80,180.00,-53.06,158.05
2025-06-20 13:25:43.000,158.10,29.13,97.84,180.00,-53.04,158.11
2025-06-20 13:25:43.133,158.51,28.96,98.11,180.00,-52.94,158.51
2025-06-20 13:25:43.265,158.85,28.82,98.33,180.00,-52.85,158.85
2025-06-20 13:25:43.398,159.28,28.65,98.61,180.00,-52.74,159.28
2025-06-20 13:25:43.530,159.81,28.45,98.94,180.00,-52.61,159.81
2025-06-20 13:25:43.662,161.04,28.01,99.67,180.00,-52.32,161.04
2025-06-20 13:25:43.795,161.68,27.80,100.01,180.00,-52.19,161.67
2025-06-20 13:25:43.927,162.32,27.60,100.35,180.00,-52.05,162.31
2025-06-20 13:25:44.059,163.61,27.21,100.98,180.00,-51.81,163.61
2025-06-20 13:25:44.192,164.26,27.02,101.28,180.00,-51.69,164.26
2025-06-20 13:25:44.324,164.92,26.85,101.57,180.00,-51.58,164.92
2025-06-20 13:25:44.456,166.25,26.52,102.10,180.00,-51.38,166.25
2025-06-20 13:25:44.589,166.92,26.37,102.34,180.00,-51.29,166.92
2025-06-20 13:25:44.721,167.60,26.23,102.58,180.00,-51.20,167.60
2025-06-20 13:25:44.854,168.97,25.96,103.01,180.00,-51.03,168.97
2025-06-20 13:25:44.986,169.65,25.84,103.21,180.00,-50.96,169.65
2025-06-20 13:25:45.118,170.35,25.72,103.39,180.00,-50.89,170.35
2025-06-20 13:25:45.251,171.74,25.52,103.72,180.00,-50.77,171.74
2025-06-20 13:25:45.383,172.44,25.43,103.86,180.00,-50.71,172.44
2025-06-20 13:25:45.516,173.15,25.35,103.99,180.00,-50.66,173.14
2025-06-20 13:25:45.652,174.56,25.21,104.21,180.00,-50.58,174.56
2025-06-20 13:25:45.781,175.27,25.15,104.31,180.00,-50.54,175.27
2025-06-20 13:25:45.935,175.99,25.10,104.38,180.00,-50.51,175.99
2025-06-20 13:25:46.047,177.42,25.02,104.50,180.00,-50.47,177.42
2025-06-20 13:25:46.185,178.14,25.00,104.54,180.00,-50.45,178.14
2025-06-20 13:25:46.317,178.86,24.98,104.57,180.00,-50.44,178.86
2025-06-20 13:25:46.444,180.30,24.97,104.59,180.00,-50.44,180.30
2025-06-20 13:25:46.576,181.02,24.97,104.58,180.00,-50.44,181.02
2025-06-20 13:25:46.709,181.74,24.99,104.56,180.00,-50.45,181.74
2025-06-20 13:25:46.841,183.19,25.05,104.46,180.00,-50.49,183.18
2025-06-20 13:25:46.979,183.91,25.10,104.40,180.00,-50.51,183.91
2025-06-20 13:25:47.106,184.63,25.14,104.31,180.00,-50.54,184.63
2025-06-20 13:25:47.239,186.07,25.27,104.12,180.00,-50.61,186.06
2025-06-20 13:25:47.370,186.78,25.34,104.00,180.00,-50.66,186.78
2025-06-20 13:25:47.503,187.45,25.42,103.88,180.00,-50.70,187.45
2025-06-20 13:25:47.639,188.49,25.55,103.67,180.00,-50.78,188.48
2025-06-20 13:25:47.768,188.84,25.60,103.59,180.00,-50.81,188.84
