timestamp_ms,x,y,z,w,p,r
2025-06-19 14:34:22.158,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 14:34:22.291,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 14:34:22.423,158.09,29.13,97.82,180.00,-53.05,158.09
2025-06-19 14:34:22.557,158.46,28.98,98.08,180.00,-52.95,158.46
2025-06-19 14:34:22.693,158.79,28.84,98.29,180.00,-52.86,158.79
2025-06-19 14:34:22.820,159.20,28.68,98.56,180.00,-52.76,159.20
2025-06-19 14:34:22.953,160.31,28.27,99.24,180.00,-52.49,160.31
2025-06-19 14:34:23.087,160.94,28.05,99.61,180.00,-52.34,160.94
2025-06-19 14:34:23.219,161.57,27.84,99.96,180.00,-52.21,161.57
2025-06-19 14:34:23.352,162.86,27.43,100.62,180.00,-51.95,162.85
2025-06-19 14:34:23.485,163.50,27.24,100.93,180.00,-51.83,163.50
2025-06-19 14:34:23.616,164.16,27.05,101.23,180.00,-51.71,164.16
2025-06-19 14:34:23.756,165.48,26.71,101.80,180.00,-51.50,165.48
2025-06-19 14:34:23.882,166.15,26.55,102.06,180.00,-51.40,166.14
2025-06-19 14:34:24.015,166.82,26.39,102.31,180.00,-51.30,166.82
2025-06-19 14:34:24.160,168.17,26.11,102.77,180.00,-51.12,168.17
2025-06-19 14:34:24.280,168.86,25.98,102.98,180.00,-51.04,168.86
2025-06-19 14:34:24.413,169.54,25.86,103.18,180.00,-50.97,169.54
2025-06-19 14:34:24.545,170.93,25.63,103.53,180.00,-50.83,170.93
2025-06-19 14:34:24.678,171.63,25.53,103.69,180.00,-50.77,171.63
2025-06-19 14:34:24.812,172.33,25.44,103.84,180.00,-50.72,172.33
2025-06-19 14:34:24.943,173.74,25.28,104.09,180.00,-50.62,173.74
2025-06-19 14:34:25.075,174.45,25.22,104.20,180.00,-50.58,174.45
2025-06-19 14:34:25.208,175.16,25.16,104.29,180.00,-50.55,175.16
2025-06-19 14:34:25.343,176.59,25.07,104.44,180.00,-50.49,176.59
2025-06-19 14:34:25.473,177.31,25.03,104.50,180.00,-50.47,177.30
2025-06-19 14:34:25.609,178.03,25.00,104.54,180.00,-50.45,178.02
2025-06-19 14:34:25.738,179.46,24.97,104.59,180.00,-50.44,179.46
2025-06-19 14:34:25.870,180.19,24.97,104.59,180.00,-50.44,180.18
2025-06-19 14:34:26.003,180.91,24.97,104.59,180.00,-50.44,180.91
2025-06-19 14:34:26.136,181.63,24.98,104.56,180.00,-50.45,181.63
2025-06-19 14:34:26.268,183.07,25.04,104.47,180.00,-50.49,183.07
2025-06-19 14:34:26.401,183.80,25.09,104.41,180.00,-50.51,183.79
2025-06-19 14:34:26.534,184.52,25.14,104.33,180.00,-50.54,184.51
2025-06-19 14:34:26.666,185.95,25.26,104.13,180.00,-50.61,185.95
2025-06-19 14:34:26.798,186.67,25.33,104.02,180.00,-50.65,186.67
2025-06-19 14:34:26.931,187.35,25.41,103.90,180.00,-50.70,187.35
2025-06-19 14:34:27.069,188.42,25.54,103.68,180.00,-50.78,188.42
2025-06-19 14:34:27.196,188.79,25.59,103.60,180.00,-50.81,188.79
2025-06-19 14:34:27.329,189.06,25.63,103.54,180.00,-50.83,189.05
2025-06-19 14:34:27.461,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:34:27.595,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:34:27.727,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:34:27.864,189.35,25.67,103.47,180.00,-50.86,189.35
2025-06-19 14:34:27.992,189.54,25.69,103.44,180.00,-50.87,189.54
2025-06-19 14:34:28.124,189.83,25.72,103.39,180.00,-50.89,189.83
2025-06-19 14:34:28.262,190.72,25.83,103.21,180.00,-50.96,190.72
2025-06-19 14:34:28.390,191.33,25.92,103.08,180.00,-51.01,191.33
2025-06-19 14:34:28.527,192.02,26.02,102.91,180.00,-51.07,192.02
2025-06-19 14:34:28.663,193.42,26.25,102.54,180.00,-51.21,193.42
2025-06-19 14:34:28.787,194.12,26.38,102.33,180.00,-51.29,194.12
2025-06-19 14:34:28.920,194.81,26.51,102.12,180.00,-51.37,194.81
2025-06-19 14:34:29.054,196.11,26.78,101.67,180.00,-51.54,196.10
2025-06-19 14:34:29.186,196.61,26.90,101.49,180.00,-51.61,196.61
2025-06-19 14:34:29.317,197.01,26.99,101.34,180.00,-51.67,197.01
2025-06-19 14:34:29.470,197.50,27.11,101.14,180.00,-51.75,197.50
2025-06-19 14:34:29.590,197.59,27.14,101.10,180.00,-51.77,197.59
2025-06-19 14:34:29.714,197.61,27.14,101.09,180.00,-51.77,197.61
2025-06-19 14:34:29.848,197.61,27.14,101.09,180.00,-51.76,197.61
2025-06-19 14:34:29.980,197.61,27.19,101.12,180.00,-51.69,197.61
2025-06-19 14:34:30.112,197.61,27.31,101.18,180.00,-51.50,197.61
2025-06-19 14:34:30.272,197.60,27.80,101.45,180.00,-50.74,197.60
2025-06-19 14:34:30.381,197.60,28.17,101.64,180.00,-50.19,197.60
2025-06-19 14:34:30.510,197.60,28.62,101.85,180.00,-49.52,197.60
2025-06-19 14:34:30.641,197.60,29.71,102.33,180.00,-47.96,197.60
