frame,timestamp
1,2025-06-20 12:36:15.793
2,2025-06-20 12:36:15.881
3,2025-06-20 12:36:15.985
4,2025-06-20 12:36:16.077
5,2025-06-20 12:36:16.178
6,2025-06-20 12:36:16.280
7,2025-06-20 12:36:16.378
8,2025-06-20 12:36:16.475
9,2025-06-20 12:36:16.576
10,2025-06-20 12:36:16.675
11,2025-06-20 12:36:16.777
12,2025-06-20 12:36:16.881
13,2025-06-20 12:36:16.984
14,2025-06-20 12:36:17.084
15,2025-06-20 12:36:17.189
16,2025-06-20 12:36:17.293
17,2025-06-20 12:36:17.375
18,2025-06-20 12:36:17.475
19,2025-06-20 12:36:17.584
20,2025-06-20 12:36:17.692
21,2025-06-20 12:36:17.780
22,2025-06-20 12:36:17.890
23,2025-06-20 12:36:17.989
24,2025-06-20 12:36:18.076
25,2025-06-20 12:36:18.177
26,2025-06-20 12:36:18.278
27,2025-06-20 12:36:18.379
28,2025-06-20 12:36:18.479
29,2025-06-20 12:36:18.588
30,2025-06-20 12:36:18.683
31,2025-06-20 12:36:18.800
32,2025-06-20 12:36:18.878
33,2025-06-20 12:36:18.998
34,2025-06-20 12:36:19.077
35,2025-06-20 12:36:19.179
36,2025-06-20 12:36:19.281
37,2025-06-20 12:36:19.381
38,2025-06-20 12:36:19.479
39,2025-06-20 12:36:19.583
40,2025-06-20 12:36:19.681
41,2025-06-20 12:36:19.779
42,2025-06-20 12:36:19.890
43,2025-06-20 12:36:19.990
44,2025-06-20 12:36:20.085
45,2025-06-20 12:36:20.172
46,2025-06-20 12:36:20.280
47,2025-06-20 12:36:20.380
48,2025-06-20 12:36:20.476
49,2025-06-20 12:36:20.585
50,2025-06-20 12:36:20.680
51,2025-06-20 12:36:20.785
52,2025-06-20 12:36:20.877
53,2025-06-20 12:36:20.982
54,2025-06-20 12:36:21.077
55,2025-06-20 12:36:21.176
56,2025-06-20 12:36:21.282
57,2025-06-20 12:36:21.375
58,2025-06-20 12:36:21.480
59,2025-06-20 12:36:21.578
60,2025-06-20 12:36:21.696
61,2025-06-20 12:36:21.783
62,2025-06-20 12:36:21.878
63,2025-06-20 12:36:21.983
64,2025-06-20 12:36:22.076
65,2025-06-20 12:36:22.178
66,2025-06-20 12:36:22.277
67,2025-06-20 12:36:22.380
68,2025-06-20 12:36:22.475
69,2025-06-20 12:36:22.584
70,2025-06-20 12:36:22.679
71,2025-06-20 12:36:22.786
72,2025-06-20 12:36:22.889
73,2025-06-20 12:36:22.988
74,2025-06-20 12:36:23.099
75,2025-06-20 12:36:23.179
76,2025-06-20 12:36:23.284
77,2025-06-20 12:36:23.378
78,2025-06-20 12:36:23.480
79,2025-06-20 12:36:23.589
80,2025-06-20 12:36:23.675
81,2025-06-20 12:36:23.777
82,2025-06-20 12:36:23.880
83,2025-06-20 12:36:23.980
84,2025-06-20 12:36:24.079
85,2025-06-20 12:36:24.196
86,2025-06-20 12:36:24.284
87,2025-06-20 12:36:24.383
88,2025-06-20 12:36:24.479
89,2025-06-20 12:36:24.583
90,2025-06-20 12:36:24.698
91,2025-06-20 12:36:24.791
92,2025-06-20 12:36:24.876
93,2025-06-20 12:36:24.992
94,2025-06-20 12:36:25.081
95,2025-06-20 12:36:25.196
96,2025-06-20 12:36:25.281
97,2025-06-20 12:36:25.383
98,2025-06-20 12:36:25.489
99,2025-06-20 12:36:25.596
100,2025-06-20 12:36:25.679
101,2025-06-20 12:36:25.777
102,2025-06-20 12:36:25.879
103,2025-06-20 12:36:25.976
104,2025-06-20 12:36:26.077
105,2025-06-20 12:36:26.179
106,2025-06-20 12:36:26.279
107,2025-06-20 12:36:26.381
108,2025-06-20 12:36:26.494
109,2025-06-20 12:36:26.588
110,2025-06-20 12:36:26.702
111,2025-06-20 12:36:26.805
112,2025-06-20 12:36:26.876
113,2025-06-20 12:36:26.979
114,2025-06-20 12:36:27.075
115,2025-06-20 12:36:27.180
116,2025-06-20 12:36:27.280
117,2025-06-20 12:36:27.384
118,2025-06-20 12:36:27.483
119,2025-06-20 12:36:27.582
120,2025-06-20 12:36:27.693
121,2025-06-20 12:36:27.791
122,2025-06-20 12:36:27.891
123,2025-06-20 12:36:27.987
124,2025-06-20 12:36:28.077
125,2025-06-20 12:36:28.177
126,2025-06-20 12:36:28.284
127,2025-06-20 12:36:28.389
128,2025-06-20 12:36:28.486
129,2025-06-20 12:36:28.589
130,2025-06-20 12:36:28.697
131,2025-06-20 12:36:28.796
132,2025-06-20 12:36:28.877
