timestamp_ms,x,y,z,w,p,r
2025-06-20 14:32:36.829,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 14:32:36.962,158.05,29.14,97.80,180.00,-53.06,158.06
2025-06-20 14:32:37.094,158.14,29.11,97.86,180.00,-53.03,158.15
2025-06-20 14:32:37.238,158.33,29.04,97.99,180.00,-52.98,158.33
2025-06-20 14:32:37.375,158.97,28.77,98.41,180.00,-52.82,158.97
2025-06-20 14:32:37.491,159.43,28.59,98.71,180.00,-52.70,159.43
2025-06-20 14:32:37.623,159.99,28.38,99.05,180.00,-52.56,159.99
2025-06-20 14:32:37.757,161.24,27.95,99.78,180.00,-52.28,161.24
2025-06-20 14:32:37.890,161.87,27.74,100.12,180.00,-52.14,161.87
2025-06-20 14:32:38.021,162.51,27.53,100.45,180.00,-52.01,162.51
2025-06-20 14:32:38.154,163.16,27.34,100.77,180.00,-51.89,163.16
2025-06-20 14:32:38.293,164.47,26.97,101.37,180.00,-51.66,164.47
2025-06-20 14:32:38.419,165.12,26.80,101.65,180.00,-51.55,165.12
2025-06-20 14:32:38.562,165.79,26.63,101.92,180.00,-51.45,165.79
2025-06-20 14:32:38.687,167.13,26.33,102.42,180.00,-51.26,167.13
2025-06-20 14:32:38.818,167.81,26.18,102.65,180.00,-51.17,167.81
2025-06-20 14:32:38.949,168.49,26.05,102.87,180.00,-51.09,168.49
2025-06-20 14:32:39.095,169.87,25.80,103.26,180.00,-50.94,169.87
2025-06-20 14:32:39.214,170.56,25.69,103.44,180.00,-50.87,170.56
2025-06-20 14:32:39.352,171.26,25.58,103.61,180.00,-50.81,171.26
2025-06-20 14:32:39.479,172.66,25.40,103.90,180.00,-50.70,172.66
2025-06-20 14:32:39.613,173.36,25.32,104.03,180.00,-50.65,173.36
2025-06-20 14:32:39.744,174.07,25.25,104.14,180.00,-50.61,174.07
2025-06-20 14:32:39.876,175.50,25.13,104.33,180.00,-50.53,175.49
2025-06-20 14:32:40.009,176.21,25.09,104.41,180.00,-50.51,176.21
2025-06-20 14:32:40.140,176.92,25.05,104.47,180.00,-50.48,176.93
2025-06-20 14:32:40.281,178.36,24.99,104.55,180.00,-50.45,178.36
2025-06-20 14:32:40.415,179.08,24.98,104.58,180.00,-50.44,179.08
2025-06-20 14:32:40.539,179.80,24.97,104.59,180.00,-50.44,179.80
2025-06-20 14:32:40.671,181.25,24.97,104.58,180.00,-50.44,181.25
2025-06-20 14:32:40.804,181.97,24.99,104.55,180.00,-50.46,181.97
2025-06-20 14:32:40.937,182.69,25.02,104.50,180.00,-50.48,182.69
2025-06-20 14:32:41.071,184.13,25.11,104.37,180.00,-50.52,184.13
2025-06-20 14:32:41.201,184.85,25.16,104.29,180.00,-50.55,184.85
2025-06-20 14:32:41.335,185.57,25.22,104.19,180.00,-50.59,185.57
2025-06-20 14:32:41.466,187.00,25.37,103.96,180.00,-50.67,187.00
2025-06-20 14:32:41.599,187.64,25.44,103.84,180.00,-50.72,187.64
2025-06-20 14:32:41.732,188.18,25.51,103.73,180.00,-50.76,188.18
2025-06-20 14:32:41.863,188.93,25.61,103.57,180.00,-50.82,188.93
2025-06-20 14:32:41.996,189.14,25.64,103.52,180.00,-50.84,189.14
2025-06-20 14:32:42.128,189.25,25.66,103.49,180.00,-50.86,189.25
2025-06-20 14:32:42.261,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 14:32:42.399,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 14:32:42.528,189.30,25.66,103.48,180.00,-50.85,189.30
2025-06-20 14:32:42.657,189.67,25.71,103.42,180.00,-50.88,189.67
2025-06-20 14:32:42.794,190.02,25.75,103.35,180.00,-50.90,190.02
2025-06-20 14:32:42.923,190.47,25.81,103.27,180.00,-50.92,190.47
2025-06-20 14:32:43.055,191.03,25.89,103.15,180.00,-50.96,191.03
2025-06-20 14:32:43.198,192.38,26.10,102.83,180.00,-51.07,192.38
2025-06-20 14:32:43.320,193.08,26.22,102.65,180.00,-51.13,193.09
2025-06-20 14:32:43.454,193.79,26.35,102.45,180.00,-51.20,193.78
2025-06-20 14:32:43.590,195.17,26.63,102.02,180.00,-51.35,195.17
2025-06-20 14:32:43.717,195.82,26.77,101.80,180.00,-51.42,195.82
2025-06-20 14:32:43.850,196.38,26.90,101.60,180.00,-51.49,196.38
2025-06-20 14:32:44.004,197.18,27.09,101.31,180.00,-51.60,197.17
2025-06-20 14:32:44.115,197.42,27.16,101.21,180.00,-51.64,197.42
2025-06-20 14:32:44.246,197.56,27.19,101.15,180.00,-51.66,197.56
2025-06-20 14:32:44.382,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-20 14:32:44.512,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-20 14:32:44.644,197.61,27.22,101.13,180.00,-51.64,197.61
2025-06-20 14:32:44.781,197.61,27.48,101.27,180.00,-51.25,197.61
2025-06-20 14:32:44.909,197.60,27.72,101.40,180.00,-50.87,197.60
2025-06-20 14:32:45.042,197.60,28.05,101.57,180.00,-50.38,197.60
2025-06-20 14:32:45.185,197.60,28.96,102.01,180.00,-49.03,197.60
2025-06-20 14:32:45.306,197.60,29.51,102.25,180.00,-48.25,197.60
2025-06-20 14:32:45.438,197.60,30.07,102.47,180.00,-47.46,197.60
2025-06-20 14:32:45.571,197.60,31.22,102.89,180.00,-45.89,197.60
2025-06-20 14:32:45.705,197.60,31.81,103.08,180.00,-45.11,197.60
2025-06-20 14:32:45.835,197.60,32.41,103.26,180.00,-44.34,197.60
2025-06-20 14:32:45.970,197.60,33.62,103.57,180.00,-42.81,197.60
2025-06-20 14:32:46.108,197.60,34.25,103.71,180.00,-42.05,197.60
2025-06-20 14:32:46.233,197.60,34.88,103.83,180.00,-41.30,197.60
