timestamp_ms,x,y,z,w,p,r
2025-06-19 14:16:57.947,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 14:16:58.080,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 14:16:58.213,158.19,29.09,97.89,180.00,-53.02,158.19
2025-06-19 14:16:58.346,158.40,29.00,98.04,180.00,-52.96,158.41
2025-06-19 14:16:58.478,158.71,28.87,98.24,180.00,-52.88,158.71
2025-06-19 14:16:58.612,159.60,28.53,98.81,180.00,-52.66,159.60
2025-06-19 14:16:58.742,160.18,28.31,99.17,180.00,-52.52,160.18
2025-06-19 14:16:58.875,160.81,28.09,99.53,180.00,-52.37,160.81
2025-06-19 14:16:59.006,162.08,27.67,100.23,180.00,-52.10,162.08
2025-06-19 14:16:59.139,162.72,27.47,100.55,180.00,-51.98,162.72
2025-06-19 14:16:59.271,163.36,27.28,100.87,180.00,-51.85,163.37
2025-06-19 14:16:59.404,164.02,27.09,101.17,180.00,-51.74,164.02
2025-06-19 14:16:59.537,165.34,26.74,101.74,180.00,-51.52,165.34
2025-06-19 14:16:59.668,166.00,26.58,102.00,180.00,-51.42,166.00
2025-06-19 14:16:59.801,166.67,26.43,102.25,180.00,-51.32,166.68
2025-06-19 14:16:59.951,168.03,26.14,102.72,180.00,-51.14,168.03
2025-06-19 14:17:00.065,168.71,26.01,102.93,180.00,-51.06,168.71
2025-06-19 14:17:00.207,169.40,25.88,103.14,180.00,-50.99,169.40
2025-06-19 14:17:00.344,170.78,25.66,103.50,180.00,-50.85,170.78
2025-06-19 14:17:00.465,171.48,25.55,103.66,180.00,-50.79,171.48
2025-06-19 14:17:00.596,172.18,25.46,103.81,180.00,-50.73,172.18
2025-06-19 14:17:00.741,173.59,25.30,104.07,180.00,-50.63,173.59
2025-06-19 14:17:00.860,174.30,25.23,104.18,180.00,-50.59,174.30
2025-06-19 14:17:00.993,175.01,25.17,104.27,180.00,-50.56,175.01
2025-06-19 14:17:01.125,176.44,25.08,104.43,180.00,-50.50,176.44
2025-06-19 14:17:01.262,177.15,25.04,104.49,180.00,-50.47,177.16
2025-06-19 14:17:01.391,177.87,25.01,104.53,180.00,-50.45,177.87
2025-06-19 14:17:01.523,179.31,24.98,104.58,180.00,-50.44,179.31
2025-06-19 14:17:01.655,180.03,24.97,104.59,180.00,-50.44,180.03
2025-06-19 14:17:01.788,180.75,24.97,104.59,180.00,-50.44,180.75
2025-06-19 14:17:01.921,182.20,25.00,104.53,180.00,-50.46,182.20
2025-06-19 14:17:02.061,182.92,25.04,104.49,180.00,-50.48,182.92
2025-06-19 14:17:02.186,183.64,25.08,104.42,180.00,-50.51,183.64
2025-06-19 14:17:02.318,185.08,25.18,104.26,180.00,-50.56,185.08
2025-06-19 14:17:02.451,185.80,25.24,104.16,180.00,-50.60,185.80
2025-06-19 14:17:02.583,186.52,25.32,104.04,180.00,-50.64,186.52
2025-06-19 14:17:02.715,187.82,25.46,103.80,180.00,-50.73,187.82
2025-06-19 14:17:02.848,188.32,25.53,103.70,180.00,-50.77,188.33
2025-06-19 14:17:02.980,188.72,25.58,103.62,180.00,-50.80,188.72
2025-06-19 14:17:03.112,189.19,25.65,103.51,180.00,-50.85,189.19
2025-06-19 14:17:03.245,189.26,25.66,103.49,180.00,-50.86,189.26
2025-06-19 14:17:03.379,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:17:03.510,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 14:17:03.642,189.33,25.67,103.47,180.00,-50.85,189.34
2025-06-19 14:17:03.776,189.50,25.69,103.45,180.00,-50.86,189.50
2025-06-19 14:17:03.908,190.15,25.77,103.33,180.00,-50.91,190.15
