timestamp_ms,x,y,z,w,p,r
2025-06-19 15:19:19.646,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:19:19.777,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:19:19.912,158.08,29.13,97.82,180.00,-53.05,158.09
2025-06-19 15:19:20.045,158.45,28.98,98.07,180.00,-52.95,158.45
2025-06-19 15:19:20.180,158.77,28.85,98.28,180.00,-52.87,158.77
2025-06-19 15:19:20.308,159.18,28.69,98.55,180.00,-52.76,159.18
2025-06-19 15:19:20.439,160.28,28.28,99.22,180.00,-52.49,160.28
2025-06-19 15:19:20.572,160.91,28.06,99.59,180.00,-52.35,160.91
2025-06-19 15:19:20.704,161.54,27.85,99.94,180.00,-52.21,161.54
2025-06-19 15:19:20.837,162.82,27.44,100.60,180.00,-51.96,162.82
2025-06-19 15:19:20.970,163.47,27.24,100.92,180.00,-51.83,163.47
2025-06-19 15:19:21.113,164.13,27.06,101.22,180.00,-51.72,164.12
2025-06-19 15:19:21.234,165.45,26.71,101.78,180.00,-51.50,165.44
2025-06-19 15:19:21.368,166.11,26.56,102.04,180.00,-51.40,166.11
2025-06-19 15:19:21.500,166.78,26.40,102.29,180.00,-51.30,166.78
2025-06-19 15:19:21.632,168.14,26.11,102.76,180.00,-51.13,168.14
2025-06-19 15:19:21.765,168.82,25.99,102.97,180.00,-51.05,168.82
2025-06-19 15:19:21.897,169.51,25.86,103.17,180.00,-50.97,169.51
2025-06-19 15:19:22.029,170.90,25.64,103.53,180.00,-50.84,170.89
2025-06-19 15:19:22.169,171.59,25.54,103.68,180.00,-50.78,171.59
2025-06-19 15:19:22.294,172.29,25.45,103.83,180.00,-50.72,172.29
2025-06-19 15:19:22.426,173.71,25.29,104.08,180.00,-50.63,173.70
2025-06-19 15:19:22.570,174.41,25.22,104.19,180.00,-50.59,174.41
2025-06-19 15:19:22.691,175.12,25.16,104.29,180.00,-50.55,175.12
2025-06-19 15:19:22.824,176.56,25.07,104.44,180.00,-50.49,176.55
2025-06-19 15:19:22.956,177.27,25.03,104.49,180.00,-50.47,177.27
2025-06-19 15:19:23.089,177.99,25.01,104.54,180.00,-50.45,177.99
2025-06-19 15:19:23.221,179.43,24.97,104.58,180.00,-50.44,179.43
2025-06-19 15:19:23.353,180.15,24.97,104.59,180.00,-50.44,180.15
2025-06-19 15:19:23.485,180.87,24.97,104.59,180.00,-50.44,180.87
