timestamp_ms,x,y,z,w,p,r
2025-06-20 13:31:17.699,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:31:17.833,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:31:17.965,158.16,29.10,97.88,180.00,-53.03,158.17
2025-06-20 13:31:18.097,158.36,29.02,98.01,180.00,-52.98,158.36
2025-06-20 13:31:18.229,158.65,28.90,98.20,180.00,-52.90,158.65
2025-06-20 13:31:18.363,159.51,28.56,98.76,180.00,-52.68,159.51
2025-06-20 13:31:18.495,160.08,28.35,99.10,180.00,-52.54,160.08
2025-06-20 13:31:18.627,160.70,28.13,99.47,180.00,-52.40,160.70
2025-06-20 13:31:18.769,161.97,27.71,100.17,180.00,-52.12,161.97
2025-06-20 13:31:18.892,162.61,27.50,100.50,180.00,-52.00,162.61
2025-06-20 13:31:19.025,163.25,27.31,100.82,180.00,-51.87,163.25
2025-06-20 13:31:19.169,164.56,26.94,101.42,180.00,-51.64,164.56
2025-06-20 13:31:19.290,165.22,26.77,101.69,180.00,-51.53,165.22
2025-06-20 13:31:19.422,165.89,26.61,101.96,180.00,-51.43,165.89
2025-06-20 13:31:19.556,167.23,26.30,102.45,180.00,-51.24,167.23
2025-06-20 13:31:19.688,167.91,26.16,102.68,180.00,-51.16,167.91
2025-06-20 13:31:19.819,168.59,26.03,102.90,180.00,-51.07,168.59
2025-06-20 13:31:19.952,169.97,25.78,103.29,180.00,-50.92,169.97
2025-06-20 13:31:20.085,170.66,25.67,103.47,180.00,-50.86,170.66
2025-06-20 13:31:20.221,171.36,25.57,103.63,180.00,-50.80,171.36
2025-06-20 13:31:20.350,172.76,25.39,103.92,180.00,-50.69,172.76
2025-06-20 13:31:20.482,173.47,25.31,104.05,180.00,-50.64,173.47
2025-06-20 13:31:20.615,174.18,25.24,104.16,180.00,-50.60,174.18
2025-06-20 13:31:20.748,175.60,25.13,104.34,180.00,-50.53,175.60
2025-06-20 13:31:20.879,176.31,25.08,104.42,180.00,-50.50,176.31
2025-06-20 13:31:21.012,177.03,25.04,104.48,180.00,-50.48,177.03
2025-06-20 13:31:21.144,178.47,24.99,104.56,180.00,-50.44,178.47
2025-06-20 13:31:21.277,179.19,24.98,104.58,180.00,-50.44,179.19
2025-06-20 13:31:21.410,179.91,24.97,104.59,180.00,-50.44,179.91
2025-06-20 13:31:21.541,180.63,24.97,104.59,180.00,-50.44,180.63
2025-06-20 13:31:21.684,182.07,25.00,104.54,180.00,-50.46,182.07
2025-06-20 13:31:21.807,182.80,25.03,104.50,180.00,-50.48,182.79
2025-06-20 13:31:21.944,183.52,25.07,104.43,180.00,-50.50,183.52
2025-06-20 13:31:22.072,184.96,25.17,104.27,180.00,-50.56,184.96
2025-06-20 13:31:22.204,185.68,25.23,104.18,180.00,-50.59,185.68
2025-06-20 13:31:22.338,186.39,25.30,104.06,180.00,-50.63,186.40
2025-06-20 13:31:22.481,187.73,25.45,103.82,180.00,-50.72,187.73
2025-06-20 13:31:22.601,188.25,25.52,103.72,180.00,-50.76,188.25
2025-06-20 13:31:22.733,188.66,25.57,103.63,180.00,-50.80,188.66
2025-06-20 13:31:22.866,189.16,25.65,103.51,180.00,-50.85,189.16
2025-06-20 13:31:22.998,189.26,25.66,103.49,180.00,-50.86,189.26
2025-06-20 13:31:23.131,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:31:23.264,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:31:23.395,189.32,25.66,103.48,180.00,-50.85,189.32
2025-06-20 13:31:23.527,189.47,25.68,103.45,180.00,-50.86,189.47
2025-06-20 13:31:23.667,190.09,25.76,103.34,180.00,-50.90,190.09
2025-06-20 13:31:23.793,190.56,25.82,103.25,180.00,-50.93,190.56
2025-06-20 13:31:23.924,191.13,25.90,103.13,180.00,-50.97,191.13
2025-06-20 13:31:24.056,192.50,26.12,102.80,180.00,-51.08,192.50
2025-06-20 13:31:24.189,193.20,26.24,102.62,180.00,-51.14,193.21
2025-06-20 13:31:24.321,193.90,26.37,102.42,180.00,-51.21,193.90
2025-06-20 13:31:24.456,195.29,26.65,101.99,180.00,-51.36,195.29
2025-06-20 13:31:24.588,195.92,26.80,101.77,180.00,-51.44,195.93
2025-06-20 13:31:24.726,196.46,26.92,101.57,180.00,-51.51,196.46
2025-06-20 13:31:24.853,197.22,27.11,101.29,180.00,-51.61,197.22
2025-06-20 13:31:24.986,197.45,27.16,101.20,180.00,-51.64,197.45
2025-06-20 13:31:25.118,197.57,27.19,101.15,180.00,-51.66,197.57
2025-06-20 13:31:25.273,197.61,27.21,101.13,180.00,-51.67,197.61
