timestamp_ms,x,y,z,w,p,r
2025-06-20 13:44:22.115,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:44:22.248,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:44:22.380,158.18,29.10,97.89,180.00,-53.02,158.18
2025-06-20 13:44:22.512,158.39,29.01,98.03,180.00,-52.97,158.39
2025-06-20 13:44:22.644,158.68,28.88,98.23,180.00,-52.89,158.68
2025-06-20 13:44:22.778,159.56,28.54,98.79,180.00,-52.67,159.56
2025-06-20 13:44:22.910,160.14,28.33,99.14,180.00,-52.53,160.13
2025-06-20 13:44:23.042,160.76,28.11,99.50,180.00,-52.38,160.76
2025-06-20 13:44:23.174,162.03,27.69,100.20,180.00,-52.11,162.03
2025-06-20 13:44:23.307,162.67,27.48,100.53,180.00,-51.98,162.67
2025-06-20 13:44:23.440,163.31,27.29,100.85,180.00,-51.86,163.31
2025-06-20 13:44:23.582,164.62,26.93,101.44,180.00,-51.63,164.62
2025-06-20 13:44:23.704,165.29,26.75,101.72,180.00,-51.52,165.28
2025-06-20 13:44:23.848,165.95,26.59,101.98,180.00,-51.42,165.95
2025-06-20 13:44:23.987,167.30,26.29,102.48,180.00,-51.24,167.30
2025-06-20 13:44:24.101,167.97,26.15,102.70,180.00,-51.15,167.97
2025-06-20 13:44:24.234,168.66,26.02,102.92,180.00,-51.07,168.66
2025-06-20 13:44:24.367,170.04,25.77,103.31,180.00,-50.92,170.03
2025-06-20 13:44:24.500,170.73,25.67,103.48,180.00,-50.85,170.73
2025-06-20 13:44:24.632,171.43,25.56,103.65,180.00,-50.79,171.42
2025-06-20 13:44:24.765,172.13,25.47,103.80,180.00,-50.74,172.12
2025-06-20 13:44:24.896,173.53,25.30,104.06,180.00,-50.64,173.53
2025-06-20 13:44:25.030,174.24,25.23,104.17,180.00,-50.60,174.24
2025-06-20 13:44:25.165,174.95,25.18,104.27,180.00,-50.56,174.95
2025-06-20 13:44:25.294,176.38,25.08,104.42,180.00,-50.50,176.38
2025-06-20 13:44:25.427,177.10,25.04,104.48,180.00,-50.48,177.10
2025-06-20 13:44:25.568,177.82,25.01,104.53,180.00,-50.46,177.82
2025-06-20 13:44:25.697,179.26,24.98,104.58,180.00,-50.44,179.25
2025-06-20 13:44:25.824,179.98,24.97,104.59,180.00,-50.44,179.98
2025-06-20 13:44:25.956,180.70,24.97,104.59,180.00,-50.44,180.70
