frame,timestamp
1,2025-06-20 13:23:32.013
2,2025-06-20 13:23:32.134
3,2025-06-20 13:23:32.236
4,2025-06-20 13:23:32.350
5,2025-06-20 13:23:32.462
6,2025-06-20 13:23:32.586
7,2025-06-20 13:23:32.713
8,2025-06-20 13:23:32.828
9,2025-06-20 13:23:32.935
10,2025-06-20 13:23:33.033
11,2025-06-20 13:23:33.147
12,2025-06-20 13:23:33.282
13,2025-06-20 13:23:33.455
14,2025-06-20 13:23:33.584
15,2025-06-20 13:23:33.692
16,2025-06-20 13:23:33.787
17,2025-06-20 13:23:33.901
18,2025-06-20 13:23:34.010
19,2025-06-20 13:23:34.109
20,2025-06-20 13:23:34.214
21,2025-06-20 13:23:34.316
22,2025-06-20 13:23:34.432
23,2025-06-20 13:23:34.558
24,2025-06-20 13:23:34.677
25,2025-06-20 13:23:34.791
26,2025-06-20 13:23:34.922
27,2025-06-20 13:23:35.023
28,2025-06-20 13:23:35.133
29,2025-06-20 13:23:35.238
30,2025-06-20 13:23:35.344
31,2025-06-20 13:23:35.492
32,2025-06-20 13:23:35.615
33,2025-06-20 13:23:35.716
34,2025-06-20 13:23:35.827
35,2025-06-20 13:23:35.948
36,2025-06-20 13:23:36.054
37,2025-06-20 13:23:36.154
38,2025-06-20 13:23:36.292
39,2025-06-20 13:23:36.390
40,2025-06-20 13:23:36.491
41,2025-06-20 13:23:36.605
42,2025-06-20 13:23:36.713
43,2025-06-20 13:23:36.814
44,2025-06-20 13:23:36.930
45,2025-06-20 13:23:37.036
46,2025-06-20 13:23:37.146
47,2025-06-20 13:23:37.251
48,2025-06-20 13:23:37.354
49,2025-06-20 13:23:37.472
50,2025-06-20 13:23:37.587
51,2025-06-20 13:23:37.692
52,2025-06-20 13:23:37.803
53,2025-06-20 13:23:37.911
54,2025-06-20 13:23:38.018
55,2025-06-20 13:23:38.144
56,2025-06-20 13:23:38.273
57,2025-06-20 13:23:38.387
58,2025-06-20 13:23:38.516
59,2025-06-20 13:23:38.620
60,2025-06-20 13:23:38.731
61,2025-06-20 13:23:38.851
62,2025-06-20 13:23:38.979
63,2025-06-20 13:23:39.078
64,2025-06-20 13:23:39.188
65,2025-06-20 13:23:39.306
66,2025-06-20 13:23:39.422
67,2025-06-20 13:23:39.639
68,2025-06-20 13:23:39.753
69,2025-06-20 13:23:39.894
70,2025-06-20 13:23:40.019
71,2025-06-20 13:23:40.131
72,2025-06-20 13:23:40.251
73,2025-06-20 13:23:40.392
74,2025-06-20 13:23:40.512
75,2025-06-20 13:23:40.626
76,2025-06-20 13:23:40.740
77,2025-06-20 13:23:40.880
78,2025-06-20 13:23:40.990
79,2025-06-20 13:23:41.091
80,2025-06-20 13:23:41.195
81,2025-06-20 13:23:41.307
82,2025-06-20 13:23:41.433
83,2025-06-20 13:23:41.545
84,2025-06-20 13:23:41.644
85,2025-06-20 13:23:41.748
86,2025-06-20 13:23:41.877
87,2025-06-20 13:23:41.980
88,2025-06-20 13:23:42.079
89,2025-06-20 13:23:42.188
90,2025-06-20 13:23:42.295
91,2025-06-20 13:23:42.411
92,2025-06-20 13:23:42.515
93,2025-06-20 13:23:42.620
94,2025-06-20 13:23:42.731
95,2025-06-20 13:23:42.877
96,2025-06-20 13:23:42.980
97,2025-06-20 13:23:43.090
98,2025-06-20 13:23:43.208
99,2025-06-20 13:23:43.313
100,2025-06-20 13:23:43.428
101,2025-06-20 13:23:43.579
102,2025-06-20 13:23:43.692
103,2025-06-20 13:23:43.793
104,2025-06-20 13:23:43.907
105,2025-06-20 13:23:44.013
106,2025-06-20 13:23:44.113
107,2025-06-20 13:23:44.209
108,2025-06-20 13:23:44.316
109,2025-06-20 13:23:44.439
110,2025-06-20 13:23:44.557
111,2025-06-20 13:23:44.677
112,2025-06-20 13:23:44.781
113,2025-06-20 13:23:44.899
114,2025-06-20 13:23:45.015
115,2025-06-20 13:23:45.191
116,2025-06-20 13:23:45.294
117,2025-06-20 13:23:45.397
118,2025-06-20 13:23:45.515
119,2025-06-20 13:23:45.671
120,2025-06-20 13:23:45.784
121,2025-06-20 13:23:45.892
122,2025-06-20 13:23:46.007
123,2025-06-20 13:23:46.106
124,2025-06-20 13:23:46.229
125,2025-06-20 13:23:46.321
126,2025-06-20 13:23:46.422
127,2025-06-20 13:23:46.530
128,2025-06-20 13:23:46.660
129,2025-06-20 13:23:46.790
130,2025-06-20 13:23:46.896
131,2025-06-20 13:23:46.995
132,2025-06-20 13:23:47.105
133,2025-06-20 13:23:47.213
134,2025-06-20 13:23:47.313
135,2025-06-20 13:23:47.438
136,2025-06-20 13:23:47.562
137,2025-06-20 13:23:47.674
138,2025-06-20 13:23:47.776
139,2025-06-20 13:23:47.887
140,2025-06-20 13:23:47.991
141,2025-06-20 13:23:48.088
142,2025-06-20 13:23:48.201
143,2025-06-20 13:23:48.314
144,2025-06-20 13:23:48.414
145,2025-06-20 13:23:48.522
146,2025-06-20 13:23:48.635
147,2025-06-20 13:23:48.746
148,2025-06-20 13:23:48.831
149,2025-06-20 13:23:48.941
150,2025-06-20 13:23:49.060
151,2025-06-20 13:23:49.210
152,2025-06-20 13:23:49.313
153,2025-06-20 13:23:49.489
154,2025-06-20 13:23:49.597
155,2025-06-20 13:23:49.708
156,2025-06-20 13:23:50.013
157,2025-06-20 13:23:50.045
158,2025-06-20 13:23:50.122
159,2025-06-20 13:23:50.225
160,2025-06-20 13:23:50.336
161,2025-06-20 13:23:50.490
162,2025-06-20 13:23:50.568
163,2025-06-20 13:23:50.692
164,2025-06-20 13:23:50.789
165,2025-06-20 13:23:50.898
166,2025-06-20 13:23:50.999
167,2025-06-20 13:23:51.152
168,2025-06-20 13:23:51.280
169,2025-06-20 13:23:51.383
170,2025-06-20 13:23:51.487
171,2025-06-20 13:23:51.608
172,2025-06-20 13:23:51.914
173,2025-06-20 13:23:52.131
174,2025-06-20 13:23:52.200
175,2025-06-20 13:23:52.501
176,2025-06-20 13:23:52.832
177,2025-06-20 13:23:52.881
178,2025-06-20 13:23:52.954
179,2025-06-20 13:23:53.068
180,2025-06-20 13:23:53.185
181,2025-06-20 13:23:53.300
182,2025-06-20 13:23:53.413
183,2025-06-20 13:23:53.516
184,2025-06-20 13:23:53.832
185,2025-06-20 13:23:53.885
186,2025-06-20 13:23:54.191
187,2025-06-20 13:23:54.513
188,2025-06-20 13:23:54.552
189,2025-06-20 13:23:54.832
190,2025-06-20 13:23:54.883
191,2025-06-20 13:23:55.209
192,2025-06-20 13:23:55.494
193,2025-06-20 13:23:55.926
194,2025-06-20 13:23:55.973
195,2025-06-20 13:23:56.071
196,2025-06-20 13:23:56.189
197,2025-06-20 13:23:56.503
198,2025-06-20 13:23:56.711
199,2025-06-20 13:23:56.749
200,2025-06-20 13:23:56.844
201,2025-06-20 13:23:56.947
202,2025-06-20 13:23:57.060
203,2025-06-20 13:23:57.167
204,2025-06-20 13:23:57.267
205,2025-06-20 13:23:57.383
206,2025-06-20 13:23:57.497
207,2025-06-20 13:23:57.621
208,2025-06-20 13:23:58.009
209,2025-06-20 13:23:58.047
210,2025-06-20 13:23:58.101
211,2025-06-20 13:23:58.208
212,2025-06-20 13:23:58.319
213,2025-06-20 13:23:58.418
214,2025-06-20 13:23:58.530
215,2025-06-20 13:23:58.638
216,2025-06-20 13:23:58.735
217,2025-06-20 13:23:58.858
218,2025-06-20 13:23:58.972
219,2025-06-20 13:23:59.074
220,2025-06-20 13:23:59.192
221,2025-06-20 13:23:59.293
222,2025-06-20 13:23:59.407
223,2025-06-20 13:23:59.522
224,2025-06-20 13:23:59.642
225,2025-06-20 13:23:59.757
226,2025-06-20 13:23:59.876
227,2025-06-20 13:23:59.961
228,2025-06-20 13:24:00.096
229,2025-06-20 13:24:00.195
230,2025-06-20 13:24:00.310
231,2025-06-20 13:24:00.418
232,2025-06-20 13:24:00.529
233,2025-06-20 13:24:00.652
234,2025-06-20 13:24:00.776
235,2025-06-20 13:24:00.904
236,2025-06-20 13:24:01.000
237,2025-06-20 13:24:01.102
238,2025-06-20 13:24:01.201
239,2025-06-20 13:24:01.320
240,2025-06-20 13:24:01.423
241,2025-06-20 13:24:01.523
242,2025-06-20 13:24:01.677
243,2025-06-20 13:24:01.792
244,2025-06-20 13:24:01.894
245,2025-06-20 13:24:01.993
246,2025-06-20 13:24:02.098
247,2025-06-20 13:24:02.417
248,2025-06-20 13:24:02.630
249,2025-06-20 13:24:02.689
250,2025-06-20 13:24:02.755
251,2025-06-20 13:24:02.878
252,2025-06-20 13:24:02.978
253,2025-06-20 13:24:03.091
254,2025-06-20 13:24:03.208
255,2025-06-20 13:24:03.302
256,2025-06-20 13:24:03.420
257,2025-06-20 13:24:03.533
258,2025-06-20 13:24:03.635
259,2025-06-20 13:24:03.754
260,2025-06-20 13:24:04.237
261,2025-06-20 13:24:04.440
262,2025-06-20 13:24:04.489
263,2025-06-20 13:24:04.581
264,2025-06-20 13:24:04.695
265,2025-06-20 13:24:04.796
266,2025-06-20 13:24:05.100
267,2025-06-20 13:24:05.314
268,2025-06-20 13:24:05.535
269,2025-06-20 13:24:05.756
270,2025-06-20 13:24:06.044
271,2025-06-20 13:24:06.089
272,2025-06-20 13:24:06.455
273,2025-06-20 13:24:06.703
274,2025-06-20 13:24:06.924
275,2025-06-20 13:24:06.963
276,2025-06-20 13:24:07.037
277,2025-06-20 13:24:07.138
278,2025-06-20 13:24:07.241
279,2025-06-20 13:24:07.348
280,2025-06-20 13:24:07.462
281,2025-06-20 13:24:07.565
282,2025-06-20 13:24:07.682
283,2025-06-20 13:24:07.813
284,2025-06-20 13:24:07.922
285,2025-06-20 13:24:08.026
286,2025-06-20 13:24:08.131
287,2025-06-20 13:24:08.248
288,2025-06-20 13:24:08.357
289,2025-06-20 13:24:08.484
290,2025-06-20 13:24:08.591
291,2025-06-20 13:24:08.715
292,2025-06-20 13:24:09.076
293,2025-06-20 13:24:09.308
294,2025-06-20 13:24:09.347
295,2025-06-20 13:24:09.414
296,2025-06-20 13:24:09.513
297,2025-06-20 13:24:09.614
298,2025-06-20 13:24:09.933
299,2025-06-20 13:24:09.983
300,2025-06-20 13:24:10.047
301,2025-06-20 13:24:10.405
302,2025-06-20 13:24:11.009
303,2025-06-20 13:24:11.318
304,2025-06-20 13:24:11.355
305,2025-06-20 13:24:11.421
306,2025-06-20 13:24:11.523
307,2025-06-20 13:24:11.639
308,2025-06-20 13:24:11.756
309,2025-06-20 13:24:11.893
310,2025-06-20 13:24:11.999
311,2025-06-20 13:24:12.112
312,2025-06-20 13:24:12.210
313,2025-06-20 13:24:12.316
314,2025-06-20 13:24:12.427
315,2025-06-20 13:24:12.526
316,2025-06-20 13:24:12.638
317,2025-06-20 13:24:12.743
318,2025-06-20 13:24:12.882
319,2025-06-20 13:24:12.985
320,2025-06-20 13:24:13.094
321,2025-06-20 13:24:13.222
322,2025-06-20 13:24:13.326
323,2025-06-20 13:24:13.438
324,2025-06-20 13:24:13.575
325,2025-06-20 13:24:13.702
326,2025-06-20 13:24:14.033
327,2025-06-20 13:24:14.083
328,2025-06-20 13:24:14.181
329,2025-06-20 13:24:14.288
330,2025-06-20 13:24:14.392
331,2025-06-20 13:24:14.494
332,2025-06-20 13:24:14.593
333,2025-06-20 13:24:14.696
334,2025-06-20 13:24:14.824
335,2025-06-20 13:24:14.932
336,2025-06-20 13:24:15.030
337,2025-06-20 13:24:15.139
338,2025-06-20 13:24:15.258
339,2025-06-20 13:24:15.392
340,2025-06-20 13:24:15.496
341,2025-06-20 13:24:15.605
342,2025-06-20 13:24:15.927
343,2025-06-20 13:24:15.975
344,2025-06-20 13:24:16.074
345,2025-06-20 13:24:16.190
346,2025-06-20 13:24:16.290
347,2025-06-20 13:24:16.396
348,2025-06-20 13:24:16.985
349,2025-06-20 13:24:17.224
350,2025-06-20 13:24:17.280
351,2025-06-20 13:24:17.315
352,2025-06-20 13:24:17.544
353,2025-06-20 13:24:17.965
354,2025-06-20 13:24:18.015
355,2025-06-20 13:24:18.085
356,2025-06-20 13:24:18.189
357,2025-06-20 13:24:18.290
358,2025-06-20 13:24:18.399
359,2025-06-20 13:24:18.514
360,2025-06-20 13:24:18.614
361,2025-06-20 13:24:18.717
362,2025-06-20 13:24:18.837
363,2025-06-20 13:24:18.939
364,2025-06-20 13:24:19.047
365,2025-06-20 13:24:19.157
366,2025-06-20 13:24:19.283
367,2025-06-20 13:24:19.405
368,2025-06-20 13:24:19.513
369,2025-06-20 13:24:19.615
370,2025-06-20 13:24:19.717
371,2025-06-20 13:24:19.831
372,2025-06-20 13:24:19.930
373,2025-06-20 13:24:20.043
374,2025-06-20 13:24:20.149
375,2025-06-20 13:24:20.252
376,2025-06-20 13:24:20.364
377,2025-06-20 13:24:20.467
378,2025-06-20 13:24:20.603
379,2025-06-20 13:24:20.706
380,2025-06-20 13:24:20.835
381,2025-06-20 13:24:20.939
382,2025-06-20 13:24:21.043
383,2025-06-20 13:24:21.152
384,2025-06-20 13:24:21.273
385,2025-06-20 13:24:21.387
386,2025-06-20 13:24:21.499
387,2025-06-20 13:24:21.593
388,2025-06-20 13:24:21.698
389,2025-06-20 13:24:21.817
390,2025-06-20 13:24:21.939
391,2025-06-20 13:24:22.045
392,2025-06-20 13:24:22.155
393,2025-06-20 13:24:22.301
394,2025-06-20 13:24:22.407
395,2025-06-20 13:24:22.503
396,2025-06-20 13:24:22.599
397,2025-06-20 13:24:22.714
398,2025-06-20 13:24:23.091
399,2025-06-20 13:24:23.131
400,2025-06-20 13:24:23.660
401,2025-06-20 13:24:23.707
402,2025-06-20 13:24:24.011
403,2025-06-20 13:24:24.049
404,2025-06-20 13:24:24.118
405,2025-06-20 13:24:24.225
406,2025-06-20 13:24:24.336
407,2025-06-20 13:24:24.454
408,2025-06-20 13:24:24.555
409,2025-06-20 13:24:24.650
410,2025-06-20 13:24:24.764
411,2025-06-20 13:24:25.097
412,2025-06-20 13:24:25.296
413,2025-06-20 13:24:25.511
414,2025-06-20 13:24:25.801
415,2025-06-20 13:24:26.098
416,2025-06-20 13:24:26.430
417,2025-06-20 13:24:26.632
418,2025-06-20 13:24:26.685
419,2025-06-20 13:24:26.758
420,2025-06-20 13:24:26.883
421,2025-06-20 13:24:26.987
422,2025-06-20 13:24:27.096
423,2025-06-20 13:24:27.189
424,2025-06-20 13:24:27.290
425,2025-06-20 13:24:27.397
426,2025-06-20 13:24:27.507
427,2025-06-20 13:24:27.612
428,2025-06-20 13:24:27.723
429,2025-06-20 13:24:27.836
430,2025-06-20 13:24:27.951
431,2025-06-20 13:24:28.057
432,2025-06-20 13:24:28.187
433,2025-06-20 13:24:28.290
434,2025-06-20 13:24:28.395
435,2025-06-20 13:24:28.485
436,2025-06-20 13:24:28.592
437,2025-06-20 13:24:28.712
438,2025-06-20 13:24:28.823
439,2025-06-20 13:24:28.942
440,2025-06-20 13:24:29.045
441,2025-06-20 13:24:29.214
442,2025-06-20 13:24:29.331
443,2025-06-20 13:24:29.438
444,2025-06-20 13:24:29.547
445,2025-06-20 13:24:29.647
446,2025-06-20 13:24:29.760
447,2025-06-20 13:24:30.131
448,2025-06-20 13:24:30.180
449,2025-06-20 13:24:30.259
450,2025-06-20 13:24:30.375
451,2025-06-20 13:24:30.490
452,2025-06-20 13:24:30.599
453,2025-06-20 13:24:30.704
454,2025-06-20 13:24:30.833
455,2025-06-20 13:24:30.932
456,2025-06-20 13:24:31.039
457,2025-06-20 13:24:31.149
458,2025-06-20 13:24:31.254
459,2025-06-20 13:24:31.356
