timestamp_ms,x,y,z,w,p,r
2025-06-20 13:23:30.559,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:23:30.692,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 13:23:30.825,158.08,29.13,97.82,180.00,-53.05,158.08
2025-06-20 13:23:30.957,158.43,28.99,98.06,180.00,-52.96,158.43
2025-06-20 13:23:31.090,158.74,28.86,98.26,180.00,-52.88,158.74
2025-06-20 13:23:31.222,159.15,28.70,98.53,180.00,-52.77,159.15
2025-06-20 13:23:31.355,160.24,28.29,99.20,180.00,-52.50,160.24
2025-06-20 13:23:31.488,160.86,28.07,99.57,180.00,-52.36,160.86
2025-06-20 13:23:31.620,161.50,27.86,99.92,180.00,-52.22,161.50
2025-06-20 13:23:31.753,162.78,27.45,100.58,180.00,-51.96,162.78
2025-06-20 13:23:31.893,163.42,27.26,100.90,180.00,-51.84,163.43
2025-06-20 13:23:32.018,164.08,27.07,101.20,180.00,-51.73,164.08
2025-06-20 13:23:32.150,165.40,26.73,101.76,180.00,-51.51,165.40
2025-06-20 13:23:32.283,166.06,26.57,102.03,180.00,-51.41,166.06
2025-06-20 13:23:32.415,166.73,26.41,102.28,180.00,-51.31,166.73
2025-06-20 13:23:32.569,168.09,26.12,102.74,180.00,-51.13,168.09
2025-06-20 13:23:32.680,168.77,26.00,102.95,180.00,-51.05,168.77
2025-06-20 13:23:32.818,169.46,25.87,103.15,180.00,-50.98,169.46
2025-06-20 13:23:32.945,170.85,25.65,103.51,180.00,-50.84,170.85
2025-06-20 13:23:33.078,171.54,25.54,103.67,180.00,-50.78,171.54
2025-06-20 13:23:33.211,172.24,25.45,103.82,180.00,-50.73,172.24
2025-06-20 13:23:33.349,173.65,25.29,104.08,180.00,-50.63,173.65
2025-06-20 13:23:33.478,174.36,25.22,104.19,180.00,-50.59,174.36
2025-06-20 13:23:33.607,175.07,25.17,104.28,180.00,-50.55,175.07
2025-06-20 13:23:33.740,176.50,25.07,104.43,180.00,-50.50,176.50
2025-06-20 13:23:33.884,177.22,25.03,104.49,180.00,-50.47,177.22
2025-06-20 13:23:34.007,177.94,25.01,104.53,180.00,-50.45,177.94
2025-06-20 13:23:34.138,179.38,24.98,104.58,180.00,-50.44,179.38
2025-06-20 13:23:34.270,180.10,24.97,104.59,180.00,-50.44,180.10
2025-06-20 13:23:34.402,180.82,24.97,104.59,180.00,-50.44,180.82
2025-06-20 13:23:34.549,182.26,25.00,104.53,180.00,-50.47,182.26
2025-06-20 13:23:34.672,182.98,25.04,104.48,180.00,-50.48,182.98
2025-06-20 13:23:34.800,183.71,25.08,104.42,180.00,-50.51,183.70
2025-06-20 13:23:34.933,185.14,25.19,104.25,180.00,-50.57,185.14
2025-06-20 13:23:35.072,185.86,25.25,104.15,180.00,-50.60,185.86
2025-06-20 13:23:35.198,186.58,25.32,104.03,180.00,-50.65,186.58
2025-06-20 13:23:35.336,187.87,25.47,103.80,180.00,-50.73,187.87
2025-06-20 13:23:35.482,188.37,25.53,103.69,180.00,-50.77,188.36
2025-06-20 13:23:35.597,188.75,25.59,103.61,180.00,-50.81,188.75
2025-06-20 13:23:35.728,189.20,25.65,103.51,180.00,-50.85,189.20
2025-06-20 13:23:35.862,189.26,25.66,103.49,180.00,-50.86,189.26
2025-06-20 13:23:35.994,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:23:36.126,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 13:23:36.265,189.34,25.67,103.47,180.00,-50.85,189.34
2025-06-20 13:23:36.391,189.51,25.69,103.44,180.00,-50.86,189.51
2025-06-20 13:23:36.523,189.79,25.72,103.40,180.00,-50.88,189.79
2025-06-20 13:23:36.656,190.67,25.84,103.23,180.00,-50.94,190.67
2025-06-20 13:23:36.788,191.26,25.92,103.10,180.00,-50.98,191.26
2025-06-20 13:23:36.922,191.95,26.03,102.94,180.00,-51.03,191.95
2025-06-20 13:23:37.068,193.35,26.27,102.58,180.00,-51.15,193.35
2025-06-20 13:23:37.199,194.05,26.40,102.38,180.00,-51.22,194.05
2025-06-20 13:23:37.321,194.74,26.54,102.16,180.00,-51.30,194.74
2025-06-20 13:23:37.457,196.05,26.82,101.72,180.00,-51.45,196.05
2025-06-20 13:23:37.583,196.56,26.95,101.54,180.00,-51.52,196.56
2025-06-20 13:23:37.716,196.97,27.04,101.38,180.00,-51.57,196.97
2025-06-20 13:23:37.848,197.48,27.17,101.18,180.00,-51.65,197.48
2025-06-20 13:23:37.982,197.59,27.20,101.14,180.00,-51.67,197.58
2025-06-20 13:23:38.123,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-20 13:23:38.252,197.61,27.21,101.13,180.00,-51.66,197.61
2025-06-20 13:23:38.381,197.61,27.25,101.15,180.00,-51.60,197.61
