timestamp_ms,x,y,z,w,p,r
2025-06-19 15:09:10.007,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-19 15:09:10.139,158.04,29.14,97.80,180.00,-53.06,158.05
2025-06-19 15:09:10.275,158.10,29.13,97.83,180.00,-53.04,158.11
2025-06-19 15:09:10.405,158.51,28.96,98.11,180.00,-52.94,158.51
2025-06-19 15:09:10.537,158.84,28.82,98.33,180.00,-52.85,158.84
2025-06-19 15:09:10.670,159.27,28.65,98.61,180.00,-52.74,159.27
2025-06-19 15:09:10.802,160.41,28.24,99.30,180.00,-52.46,160.41
2025-06-19 15:09:10.934,161.04,28.02,99.66,180.00,-52.32,161.03
2025-06-19 15:09:11.067,161.67,27.80,100.01,180.00,-52.19,161.67
2025-06-19 15:09:11.200,162.31,27.60,100.35,180.00,-52.06,162.31
2025-06-19 15:09:11.332,163.60,27.21,100.98,180.00,-51.81,163.60
2025-06-19 15:09:11.470,164.26,27.03,101.28,180.00,-51.69,164.25
2025-06-19 15:09:11.600,164.91,26.85,101.57,180.00,-51.58,164.91
2025-06-19 15:09:11.729,166.25,26.52,102.10,180.00,-51.38,166.24
2025-06-19 15:09:11.861,166.92,26.37,102.34,180.00,-51.29,166.91
2025-06-19 15:09:12.003,167.60,26.23,102.58,180.00,-51.20,167.59
2025-06-19 15:09:12.128,168.96,25.96,103.01,180.00,-51.03,168.96
2025-06-19 15:09:12.258,169.65,25.84,103.21,180.00,-50.96,169.65
2025-06-19 15:09:12.391,170.34,25.72,103.39,180.00,-50.89,170.34
2025-06-19 15:09:12.531,171.73,25.52,103.72,180.00,-50.77,171.73
2025-06-19 15:09:12.657,172.43,25.43,103.86,180.00,-50.71,172.43
2025-06-19 15:09:12.789,173.14,25.35,103.99,180.00,-50.66,173.14
2025-06-19 15:09:12.922,174.56,25.21,104.21,180.00,-50.58,174.55
2025-06-19 15:09:13.069,175.27,25.15,104.31,180.00,-50.54,175.27
2025-06-19 15:09:13.189,175.98,25.10,104.38,180.00,-50.51,175.98
2025-06-19 15:09:13.324,177.41,25.03,104.50,180.00,-50.47,177.41
2025-06-19 15:09:13.451,178.13,25.00,104.54,180.00,-50.45,178.13
2025-06-19 15:09:13.584,178.85,24.98,104.57,180.00,-50.44,178.85
2025-06-19 15:09:13.717,180.29,24.97,104.59,180.00,-50.44,180.29
2025-06-19 15:09:13.849,181.02,24.97,104.58,180.00,-50.44,181.01
2025-06-19 15:09:13.982,181.74,24.98,104.56,180.00,-50.45,181.73
2025-06-19 15:09:14.124,183.18,25.05,104.46,180.00,-50.49,183.18
2025-06-19 15:09:14.247,183.90,25.09,104.40,180.00,-50.51,183.90
2025-06-19 15:09:14.378,184.62,25.14,104.32,180.00,-50.54,184.62
2025-06-19 15:09:14.515,186.06,25.27,104.12,180.00,-50.61,186.06
2025-06-19 15:09:14.644,186.77,25.34,104.00,180.00,-50.66,186.77
2025-06-19 15:09:14.777,187.45,25.42,103.88,180.00,-50.70,187.44
2025-06-19 15:09:14.922,188.48,25.55,103.67,180.00,-50.78,188.48
2025-06-19 15:09:15.041,188.84,25.60,103.59,180.00,-50.81,188.83
2025-06-19 15:09:15.179,189.09,25.63,103.53,180.00,-50.84,189.08
2025-06-19 15:09:15.307,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:09:15.440,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:09:15.574,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-19 15:09:15.711,189.38,25.67,103.47,180.00,-50.86,189.38
2025-06-19 15:09:15.836,189.58,25.70,103.43,180.00,-50.87,189.58
2025-06-19 15:09:15.968,189.89,25.74,103.38,180.00,-50.89,189.89
2025-06-19 15:09:16.102,190.31,25.79,103.30,180.00,-50.92,190.31
2025-06-19 15:09:16.233,191.46,25.95,103.06,180.00,-50.99,191.46
2025-06-19 15:09:16.366,192.15,26.06,102.89,180.00,-51.05,192.15
2025-06-19 15:09:16.501,192.86,26.18,102.71,180.00,-51.11,192.86
2025-06-19 15:09:16.630,194.25,26.44,102.32,180.00,-51.25,194.25
2025-06-19 15:09:16.763,194.94,26.58,102.10,180.00,-51.32,194.95
2025-06-19 15:09:16.895,195.62,26.73,101.87,180.00,-51.40,195.62
2025-06-19 15:09:17.028,196.69,26.98,101.49,180.00,-51.54,196.69
2025-06-19 15:09:17.160,197.07,27.07,101.34,180.00,-51.59,197.07
2025-06-19 15:09:17.293,197.35,27.14,101.24,180.00,-51.63,197.35
2025-06-19 15:09:17.435,197.60,27.20,101.14,180.00,-51.67,197.60
2025-06-19 15:09:17.558,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-19 15:09:17.691,197.61,27.21,101.13,180.00,-51.67,197.61
2025-06-19 15:09:17.822,197.61,27.27,101.16,180.00,-51.56,197.61
2025-06-19 15:09:17.955,197.61,27.41,101.24,180.00,-51.35,197.61
2025-06-19 15:09:18.088,197.61,27.63,101.36,180.00,-51.01,197.61
2025-06-19 15:09:18.223,197.60,28.31,101.71,180.00,-49.97,197.60
2025-06-19 15:09:18.352,197.60,28.78,101.93,180.00,-49.28,197.60
2025-06-19 15:09:18.491,197.60,29.32,102.17,180.00,-48.50,197.60
2025-06-19 15:09:18.636,197.60,30.45,102.62,180.00,-46.93,197.60
2025-06-19 15:09:18.750,197.60,31.03,102.83,180.00,-46.14,197.60
2025-06-19 15:09:18.883,197.60,31.61,103.02,180.00,-45.36,197.60
2025-06-19 15:09:19.026,197.60,32.81,103.37,180.00,-43.82,197.60
2025-06-19 15:09:19.151,197.60,33.42,103.52,180.00,-43.05,197.60
2025-06-19 15:09:19.281,197.60,34.04,103.66,180.00,-42.30,197.60
2025-06-19 15:09:19.421,197.60,35.30,103.90,180.00,-40.79,197.60
2025-06-19 15:09:19.550,197.60,35.94,104.01,180.00,-40.05,197.60
2025-06-19 15:09:19.678,197.60,36.59,104.10,180.00,-39.31,197.60
2025-06-19 15:09:19.811,197.60,37.91,104.23,180.00,-37.85,197.60
2025-06-19 15:09:19.949,197.60,38.58,104.28,180.00,-37.13,197.60
2025-06-19 15:09:20.076,197.60,39.26,104.32,180.00,-36.42,197.60
2025-06-19 15:09:20.208,197.60,40.63,104.36,180.00,-35.01,197.60
2025-06-19 15:09:20.341,197.60,41.33,104.36,180.00,-34.32,197.60
2025-06-19 15:09:20.473,197.60,42.03,104.35,180.00,-33.63,197.60
2025-06-19 15:09:20.616,197.60,43.45,104.27,180.00,-32.29,197.60
2025-06-19 15:09:20.740,197.60,44.16,104.22,180.00,-31.63,197.60
2025-06-19 15:09:20.870,197.60,44.88,104.15,180.00,-30.97,197.60
2025-06-19 15:09:21.003,197.60,46.33,103.97,180.00,-29.70,197.60
2025-06-19 15:09:21.136,197.60,46.98,103.88,180.00,-29.15,197.60
2025-06-19 15:09:21.269,197.60,47.52,103.79,180.00,-28.69,197.60
2025-06-19 15:09:21.401,197.60,47.95,103.72,180.00,-28.34,197.60
2025-06-19 15:09:21.538,197.60,48.48,103.62,180.00,-27.90,197.60
2025-06-19 15:09:21.667,197.60,48.58,103.60,180.00,-27.82,197.60
2025-06-19 15:09:21.802,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:09:21.932,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:09:22.064,197.60,48.59,103.59,180.00,-27.81,197.60
2025-06-19 15:09:22.198,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:22.335,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:22.462,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:22.594,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:22.742,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:22.868,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:22.999,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.133,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.265,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.400,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.537,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.664,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.795,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:23.929,197.60,48.59,103.60,180.00,-27.81,197.60
2025-06-19 15:09:24.061,197.60,48.58,103.60,180.00,-27.82,197.60
2025-06-19 15:09:24.193,197.60,48.50,103.62,180.00,-27.89,197.60
2025-06-19 15:09:24.339,197.60,47.97,103.71,180.00,-28.32,197.60
2025-06-19 15:09:24.458,197.60,47.54,103.78,180.00,-28.67,197.60
2025-06-19 15:09:24.591,197.60,47.00,103.87,180.00,-29.12,197.60
2025-06-19 15:09:24.728,197.60,45.65,104.05,180.00,-30.30,197.60
2025-06-19 15:09:24.855,197.60,44.92,104.14,180.00,-30.94,197.60
2025-06-19 15:09:24.988,197.60,44.20,104.21,180.00,-31.59,197.60
2025-06-19 15:09:25.127,197.60,42.77,104.31,180.00,-32.92,197.60
2025-06-19 15:09:25.253,197.60,42.06,104.33,180.00,-33.60,197.60
2025-06-19 15:09:25.386,197.60,41.36,104.35,180.00,-34.29,197.60
2025-06-19 15:09:25.525,197.60,39.98,104.36,180.00,-35.68,197.60
2025-06-19 15:09:25.650,197.60,39.29,104.33,180.00,-36.38,197.60
