timestamp_ms,x,y,z,w,p,r
2025-06-20 14:40:02.569,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 14:40:02.702,158.04,29.14,97.80,180.00,-53.06,158.05
2025-06-20 14:40:02.835,158.11,29.12,97.84,180.00,-53.04,158.11
2025-06-20 14:40:02.967,158.27,29.06,97.95,180.00,-53.00,158.27
2025-06-20 14:40:03.099,158.87,28.81,98.35,180.00,-52.84,158.87
2025-06-20 14:40:03.232,159.30,28.64,98.62,180.00,-52.73,159.30
2025-06-20 14:40:03.364,159.83,28.44,98.96,180.00,-52.60,159.83
2025-06-20 14:40:03.497,161.07,28.00,99.68,180.00,-52.31,161.07
2025-06-20 14:40:03.629,161.71,27.79,100.03,180.00,-52.18,161.71
2025-06-20 14:40:03.762,162.35,27.59,100.37,180.00,-52.05,162.35
2025-06-20 14:40:03.895,163.64,27.20,101.00,180.00,-51.80,163.64
2025-06-20 14:40:04.029,164.29,27.01,101.30,180.00,-51.69,164.29
2025-06-20 14:40:04.159,164.95,26.84,101.58,180.00,-51.58,164.95
2025-06-20 14:40:04.300,166.28,26.52,102.11,180.00,-51.38,166.28
2025-06-20 14:40:04.435,166.96,26.36,102.36,180.00,-51.28,166.96
2025-06-20 14:40:04.557,167.63,26.22,102.59,180.00,-51.19,167.63
2025-06-20 14:40:04.689,169.00,25.96,103.02,180.00,-51.03,169.00
2025-06-20 14:40:04.827,169.69,25.83,103.22,180.00,-50.95,169.69
2025-06-20 14:40:04.955,170.38,25.72,103.40,180.00,-50.88,170.38
2025-06-20 14:40:05.087,171.77,25.51,103.72,180.00,-50.76,171.77
2025-06-20 14:40:05.226,172.47,25.42,103.87,180.00,-50.71,172.47
2025-06-20 14:40:05.357,173.18,25.34,104.00,180.00,-50.66,173.18
2025-06-20 14:40:05.485,174.60,25.20,104.22,180.00,-50.58,174.60
2025-06-20 14:40:05.638,175.31,25.15,104.31,180.00,-50.54,175.31
2025-06-20 14:40:05.751,176.02,25.10,104.39,180.00,-50.51,176.02
2025-06-20 14:40:05.882,177.45,25.02,104.51,180.00,-50.47,177.46
2025-06-20 14:40:06.025,178.17,25.00,104.54,180.00,-50.45,178.17
2025-06-20 14:40:06.147,178.89,24.98,104.57,180.00,-50.44,178.89
2025-06-20 14:40:06.283,180.33,24.97,104.59,180.00,-50.44,180.33
2025-06-20 14:40:06.429,181.06,24.97,104.58,180.00,-50.44,181.06
2025-06-20 14:40:06.544,181.78,24.99,104.56,180.00,-50.45,181.78
2025-06-20 14:40:06.677,183.22,25.05,104.46,180.00,-50.49,183.22
2025-06-20 14:40:06.813,183.94,25.10,104.39,180.00,-50.52,183.94
2025-06-20 14:40:06.942,184.66,25.15,104.31,180.00,-50.54,184.66
2025-06-20 14:40:07.074,186.10,25.27,104.11,180.00,-50.62,186.10
2025-06-20 14:40:07.206,186.81,25.35,103.99,180.00,-50.66,186.82
2025-06-20 14:40:07.340,187.48,25.42,103.87,180.00,-50.71,187.48
2025-06-20 14:40:07.476,188.51,25.55,103.66,180.00,-50.79,188.50
2025-06-20 14:40:07.605,188.85,25.60,103.59,180.00,-50.81,188.85
2025-06-20 14:40:07.736,189.10,25.64,103.53,180.00,-50.84,189.10
2025-06-20 14:40:07.871,189.23,25.66,103.50,180.00,-50.85,189.23
2025-06-20 14:40:08.007,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 14:40:08.135,189.27,25.66,103.48,180.00,-50.86,189.27
2025-06-20 14:40:08.267,189.28,25.66,103.48,180.00,-50.85,189.29
2025-06-20 14:40:08.423,189.60,25.70,103.43,180.00,-50.87,189.60
2025-06-20 14:40:08.541,189.91,25.74,103.37,180.00,-50.89,189.91
2025-06-20 14:40:08.665,190.34,25.79,103.29,180.00,-50.92,190.34
2025-06-20 14:40:08.797,191.49,25.96,103.05,180.00,-51.00,191.50
2025-06-20 14:40:08.933,192.19,26.07,102.88,180.00,-51.05,192.19
2025-06-20 14:40:09.074,192.90,26.19,102.70,180.00,-51.11,192.90
2025-06-20 14:40:09.195,194.29,26.45,102.30,180.00,-51.25,194.29
2025-06-20 14:40:09.327,194.98,26.59,102.08,180.00,-51.32,194.99
2025-06-20 14:40:09.460,195.66,26.74,101.86,180.00,-51.41,195.66
2025-06-20 14:40:09.593,196.72,26.98,101.48,180.00,-51.54,196.72
2025-06-20 14:40:09.732,197.09,27.07,101.34,180.00,-51.59,197.09
2025-06-20 14:40:09.858,197.36,27.14,101.23,180.00,-51.63,197.36
2025-06-20 14:40:09.989,197.60,27.20,101.14,180.00,-51.67,197.60
2025-06-20 14:40:10.128,197.61,27.20,101.13,180.00,-51.67,197.61
2025-06-20 14:40:10.254,197.61,27.20,101.13,180.00,-51.67,197.61
2025-06-20 14:40:10.396,197.61,27.28,101.16,180.00,-51.55,197.61
2025-06-20 14:40:10.529,197.61,27.42,101.24,180.00,-51.33,197.61
2025-06-20 14:40:10.654,197.61,27.65,101.37,180.00,-50.98,197.60
