timestamp_ms,x,y,z,w,p,r
2025-06-20 14:37:01.465,158.04,29.14,97.80,180.00,-53.06,158.04
2025-06-20 14:37:01.597,158.04,29.14,97.80,180.00,-53.06,158.05
2025-06-20 14:37:01.730,158.11,29.12,97.84,180.00,-53.04,158.11
2025-06-20 14:37:01.862,158.27,29.06,97.95,180.00,-53.00,158.27
2025-06-20 14:37:01.995,158.86,28.81,98.34,180.00,-52.84,158.86
2025-06-20 14:37:02.128,159.30,28.64,98.62,180.00,-52.73,159.30
2025-06-20 14:37:02.260,159.83,28.44,98.95,180.00,-52.60,159.83
2025-06-20 14:37:02.392,161.07,28.01,99.68,180.00,-52.32,161.07
2025-06-20 14:37:02.525,161.70,27.79,100.03,180.00,-52.18,161.70
2025-06-20 14:37:02.657,162.34,27.59,100.36,180.00,-52.05,162.34
2025-06-20 14:37:02.790,163.64,27.20,100.99,180.00,-51.80,163.63
2025-06-20 14:37:02.926,164.29,27.02,101.29,180.00,-51.69,164.29
2025-06-20 14:37:03.054,164.95,26.84,101.58,180.00,-51.58,164.95
2025-06-20 14:37:03.188,166.28,26.52,102.11,180.00,-51.38,166.28
2025-06-20 14:37:03.328,166.95,26.37,102.35,180.00,-51.28,166.95
2025-06-20 14:37:03.451,167.63,26.22,102.59,180.00,-51.19,167.63
2025-06-20 14:37:03.585,168.99,25.95,103.02,180.00,-51.03,168.99
2025-06-20 14:37:03.721,169.68,25.83,103.21,180.00,-50.95,169.68
2025-06-20 14:37:03.859,170.37,25.72,103.40,180.00,-50.89,170.37
2025-06-20 14:37:03.981,171.77,25.51,103.72,180.00,-50.76,171.77
2025-06-20 14:37:04.123,172.47,25.42,103.86,180.00,-50.71,172.47
2025-06-20 14:37:04.246,173.17,25.34,103.99,180.00,-50.66,173.17
2025-06-20 14:37:04.380,174.59,25.20,104.22,180.00,-50.58,174.59
2025-06-20 14:37:04.523,175.30,25.15,104.31,180.00,-50.54,175.30
2025-06-20 14:37:04.644,176.02,25.10,104.39,180.00,-50.51,176.02
2025-06-20 14:37:04.782,177.45,25.02,104.51,180.00,-50.47,177.45
2025-06-20 14:37:04.924,178.17,25.00,104.54,180.00,-50.45,178.17
2025-06-20 14:37:05.041,178.89,24.98,104.57,180.00,-50.44,178.89
2025-06-20 14:37:05.173,180.33,24.97,104.59,180.00,-50.44,180.33
2025-06-20 14:37:05.306,181.05,24.97,104.58,180.00,-50.44,181.05
2025-06-20 14:37:05.438,181.77,24.99,104.56,180.00,-50.45,181.77
2025-06-20 14:37:05.570,183.22,25.05,104.46,180.00,-50.49,183.22
2025-06-20 14:37:05.703,183.94,25.10,104.39,180.00,-50.52,183.94
2025-06-20 14:37:05.836,184.66,25.15,104.31,180.00,-50.54,184.66
2025-06-20 14:37:05.967,186.10,25.27,104.11,180.00,-50.62,186.10
2025-06-20 14:37:06.101,186.81,25.35,103.99,180.00,-50.66,186.81
2025-06-20 14:37:06.233,187.48,25.42,103.87,180.00,-50.71,187.48
2025-06-20 14:37:06.366,188.50,25.55,103.66,180.00,-50.79,188.50
2025-06-20 14:37:06.499,188.85,25.60,103.59,180.00,-50.81,188.85
2025-06-20 14:37:06.631,189.09,25.64,103.53,180.00,-50.84,189.09
